fold,実際,機能B,confidence,由来,理由,LightGBM,XGBoost
2,7695.0,9500.0,0.62,llm,統計モデル2つが約9.3〜9.5千で一致し、車齢10年の類似事例も8.7〜10.9千に収まる。走行距離がやや多い点を織り込み予測値付近とした。,9456.164366470219,9277.36328125
2,19999.0,12300.0,0.72,llm,統計モデル予測（約1.14〜1.17万）を出発点に、類似事例が1.2〜1.39万で走行距離が査定対象より多い点を考慮し、やや上方に調整した。,11738.856611199784,11427.8056640625
2,29991.0,31500.0,0.65,llm,統計モデル予測（31.4k〜36.6k）を出発点に、類似Evoque事例が概ね27k〜31.5kに集まるためXGBoost寄りに調整した。,36611.291503718574,31440.4921875
2,18990.0,21500.0,0.6,llm,"統計モデル（約19,000〜20,400）を出発点に、同年式・同走行距離帯のトランジット類似事例が20,000〜22,000中心であることを加味し、やや上方修正した。",18980.341396451033,20410.6484375
2,5350.0,4200.0,0.6,llm,"統計モデルは5,000〜5,400を示すが、類似事例はいずれも2,200〜4,300と低め。類似度の高い同車種事例群を重く見て、モデル予測をやや下方修正した。",5377.5442958996155,5071.0322265625
2,22949.0,23200.0,0.72,llm,統計モデル2つ（約22.8k〜23.9k）を出発点に、類似事例が18k〜26kで中心が23k前後に集まるため、その中央値付近を採用した。,22814.816326385637,23873.173828125
2,15995.0,13000.0,0.6,llm,"統計モデル予測（約13.5k）を出発点に、車齢10年・18.4万マイル・fwd（4wdでない）という点でやや減額し、類似事例5（同条件で13,900）も参考にした。",13545.469139677321,13628.796875
2,2500.0,3900.0,0.55,llm,"統計モデル予測（約3,200〜3,700ドル）を起点に、類似事例の多くが4,300〜4,900ドル帯であることを考慮してやや上方修正した。状態がgoodで走行距離が少なめな点を加味。",3674.9536903288836,3182.34130859375
2,7900.0,8300.0,0.6,llm,"統計モデル予測（約9,000〜9,900）を出発点にしつつ、類似事例が6,700〜8,995と全体的に低めのため下方修正した。excellent・V6・clean titleである点は加点材料。",9028.950638657094,9919.462890625
2,49999.0,45500.0,0.6,llm,統計モデル（約48千ドル）を出発点とし、2500ディーゼル・車齢3年で高値が妥当だが、走行13万マイルと類似事例（2.6〜4.4万ドル）がやや低いため小幅に下方修正した。,47848.95399119972,48859.49609375
2,4975.0,4200.0,0.4,llm,"類似事例はいずれも2,000〜5,900ドルで、17年落ちFocusとしては統計モデルの1.2万〜1.4万円台は明らかに過大と判断。低走行距離とclean titleを考慮して事例上限寄りに設定した。",14400.993052677992,12570.591796875
2,8500.0,6000.0,0.5,llm,統計モデル予測（6.1k〜7.5k）を出発点に、名義がrebuiltで類似のclean事例（7.5k〜9k）より減価されるため下寄りに設定した。,6068.793722651459,7455.6220703125
2,13800.0,11000.0,0.55,llm,"統計モデル2つ（10,200/11,020）を出発点とし、最も近い事例2（同年式・excellent・10,900）がほぼ一致するため約11,000とした。走行距離26万マイルと多い点で上振れ事例（19,999）は重視しなかった。",10200.587494223098,11020.119140625
2,23331.0,25200.0,0.62,llm,"統計モデル（22.7k〜25.7k）を出発点に、類似事例が23.7k〜28kと高めに分布しているため上寄りに補正。3気筒FWDの基本グレードでハワイ同州の近似事例23.7kも考慮し25,200ドルとした。",22713.492496839284,25722.521484375
2,6700.0,6300.0,0.6,llm,"統計モデル予測（6,100〜7,000）を出発点とし、MT・full-size表記の類似事例（3,900〜6,300）がやや低めであることを踏まえて中央付近に設定した。",6982.400395584352,6128.21337890625
2,8975.0,6700.0,0.66,llm,"統計モデル2つ（約6,670〜6,880）を出発点とし、走行距離が多め（13.8万マイル）で類似事例のうち低走行車より安くなる点を考慮して、やや下寄りに調整した。",6876.984188958076,6669.2099609375
2,24955.0,26500.0,0.7,llm,"統計モデル2つ（25,284〜26,524）を出発点とし、類似事例の多くが26,000前後に集中しているため中間値を採用。走行距離がやや多い点を考慮し上振れは抑えた。",26523.838131807493,25283.84765625
2,5995.0,7600.0,0.6,llm,"統計モデル予測（約7,900〜8,100）を出発点とし、類似事例が2,500〜9,999と幅広いが中央値は6,500〜7,800付近。走行距離が95,000マイルと類似事例より少なく状態excellentのため、やや高めの7,600とした。",7887.65318170183,8145.84716796875
2,3000.0,3600.0,0.5,llm,"統計モデル約3,900を出発点に、最も近い同州・同色の事例が2,500、他も2,800〜3,000台に集まるため若干下方修正した。高額な2件は外れ値的と判断。",3965.2356143018933,3892.49609375
2,2950.0,3600.0,0.45,llm,"統計モデル（2,945〜3,613）を出発点とし、4気筒の最類似事例が2,100と低い一方、6気筒事例は5,000前後で高め。4気筒クーペである点を踏まえ、XGBoost寄りの3,600とした。",2944.73969456417,3613.134765625
2,18477.0,15500.0,0.4,llm,"統計モデルは約9,800だが、F-550の類似事例は19,000〜32,000と大きく上振れしており、モデルがガソリン・マニュアル・情報欠損を過度に減点している可能性が高い。両者の中間やや下寄りで判断した。",9788.347977989853,9748.107421875
2,9600.0,8600.0,0.6,llm,"統計モデル2つ（約8,200〜8,500）を出発点とし、走行距離が多い点を考慮。類似事例は1,000の外れ値と11,000〜12,000に二極化しており、good状態・15万マイルを踏まえモデル予測付近が妥当と判断した。",8229.006468269674,8538.4296875
2,16499.0,18200.0,0.72,llm,統計モデル約17.5千を出発点に、類似事例が概ね18〜19千で推移し状態excellentであることを踏まえ、やや上方に調整した。,17625.435210542997,17444.1875
2,31999.0,22500.0,0.6,llm,統計モデル(22.4k〜24.0k)を出発点に、類似事例が20k〜30kで中位22k前後、走行距離が11.5万マイルと多い点をやや減点した。3500の大型ボディは加点要素。,23997.15240452925,22421.623046875
2,20900.0,22200.0,0.72,llm,統計モデル約21.5千を出発点に、類似事例が21.0〜24.6千とやや上振れしているため小幅上方修正。FWDで名義不明な点は加点材料に乏しいと判断。,21469.666131182712,21557.294921875
2,4800.0,5200.0,0.5,llm,"統計モデル2つ（4,873〜6,303）の中間を出発点とし、類似事例が2,000〜8,000と幅広く中央値付近が4,000〜6,500であることを考慮した。状態・駆動が不明でプラス材料が乏しいため中庸な値とした。",6303.39959693216,4872.59130859375
2,6800.0,5300.0,0.6,llm,"統計モデル予測（約4,800〜5,100）を出発点に、最も類似したPA州のSoul +crossover事例が6,600と高めであることを考慮し、やや上方修正した。類似事例の価格幅が3,500〜6,600と広く確信度は中程度。",5138.434094276105,4836.205078125
2,7500.0,5700.0,0.5,llm,"統計モデルの約7,000を出発点としつつ、類似事例が2,750〜6,495と概ね低めであるため下方修正。ただしlike new・低走行(46千マイル)という好条件を評価し、中間寄りの5,700とした。",6982.028982487903,7147.7666015625
2,5499.0,9600.0,0.62,llm,"統計モデル予測（9,291〜9,838）を出発点とし、最も類似度の高い事例が9,990前後であることを加味して中間値を採用。低価格事例は走行距離や状態が劣るため割り引いた。",9291.119313018256,9838.091796875
2,18999.0,30000.0,0.55,llm,統計モデル(25.6k〜27.1k)を出発点にしつつ、類似事例の同型2500 SLT(29k〜35k)が高め、かつ査定対象は走行距離が少なく状態like newのため上方修正した。,27111.172454667703,25580.486328125
2,25995.0,19800.0,0.66,llm,"統計モデル予測(約18.4〜18.9千)を出発点に、ガソリン仕様の類似事例（19,495・21,990）がやや上回るため小幅に上振れさせた。ディーゼル事例の40千台は燃料違いのため除外した。",18909.151690213675,18407.701171875
2,19900.0,14500.0,0.55,llm,"統計モデルは約11,400〜11,900だが、類似事例は14,000〜22,500に分布し、SRT8という高性能グレードのプレミアムをモデルが捉えていない可能性が高いため上方修正した。",11387.224500842822,11851.388671875
2,3850.0,7600.0,0.6,llm,"統計モデル2つ（7,378〜7,847）を出発点とし、類似事例が6,500〜10,000と幅広く中央値も8千前後であることから、その中間の7,600とした。",7846.744080750062,7378.38916015625
2,4895.0,4500.0,0.72,llm,"統計モデル2つが約4,500ドルで一致し、類似事例も4,000〜5,500ドルに収まる。走行距離がやや多め（167千マイル）で状態不明のため中央よりやや下寄りの4,500ドルとした。",4506.827366875986,4535.38330078125
2,3995.0,4100.0,0.6,llm,"統計モデル2つが約3,900〜4,000で一致し、類似事例も2,000〜5,500に分布。状態goodは事例のexcellent(約5,500)より下、fair(2,000)より上のため、モデル予測をわずかに上回る4,100とした。",3861.096028684107,3995.873046875
2,38634.0,38400.0,0.82,llm,"完全一致の類似事例3件がすべて38,634ドル（州も同一の例を含む）で、統計モデル予測36,000〜37,000をやや上回るため、類似事例を重視して38,400ドルとした。",36879.458969265615,36148.93359375
2,8500.0,9500.0,0.5,llm,統計モデル約1万ドルを基準に、excellent状態は加点材料だが2WDかつ25万マイルで類似事例が3千〜1.3万と幅広いため、やや下方修正した。,9988.600777356412,10030.875
2,4999.0,5200.0,0.45,llm,"統計モデルの4,000〜4,300を出発点にしつつ、類似事例（3,500〜9,995、中位6,000前後）が全体的に高めなため上方修正した。ただし状態・駆動が不明で情報が乏しく確信度は低め。",4074.2181804074785,4263.66259765625
2,7950.0,5700.0,0.62,llm,"LightGBMとXGBoostの中間（約5,800）を出発点に、類似事例が4,500〜7,000に分布し中央値は5,300前後であること、走行距離が21.8万マイルとやや多いことを考慮して微減させた。",5604.469861255855,6033.5078125
2,10888.0,9000.0,0.7,llm,"統計モデル（約9,050〜9,320）を出発点に、装備が近い類似事例（9,419・8,750・9,187）がほぼ同水準で支持。低価格の4,450は情報欠損の外れ値と判断し軽視した。",9320.11200365012,9050.9873046875
2,19995.0,21800.0,0.6,llm,"統計モデル予測（約22.7〜23.1千）を出発点に、最類似の低走行事例が22,194、走行距離2万マイル台の事例が16千台と幅があるため、やや下方修正した。",23070.308835001524,22716.88671875
2,48900.0,42000.0,0.5,llm,統計モデルは32.6k〜35.9kだが、最も類似する同型スキャットパック（車齢1年・低走行）の実績は47kで、他の類似事例も35k〜50kと高め。モデル予測を上方に補正し中間の42k程度と判断した。,32596.13400097319,35884.2421875
2,9000.0,10700.0,0.66,llm,統計モデル2つ（10.5k〜11.0k）を出発点とし、類似事例の価格帯（8.5k〜12.5k、中央値約10.5k）とも整合するため、その中間値を採用した。,10495.820913593963,10978.4609375
2,14495.0,14300.0,0.72,llm,"統計モデル予測（13,600〜15,300）を出発点に、車齢4年・類似事例の同年式が約15,000であることを重視し、やや中央寄りの値とした。",15273.789768900308,13643.025390625
2,28995.0,38500.0,0.72,llm,統計モデル2つが約3.87〜3.94万ドルで一致し、最も近い類似事例2件も約3.89万ドル。やや高走行距離である点を軽く割り引いた。,39373.76824017343,38661.58203125
2,7750.0,7200.0,0.5,llm,"統計モデル予測(約5,600〜6,100)を出発点としつつ、類似事例が5,900〜10,750で中央値約8,000と高めのため、やや上方修正した。like new・4WDも加点要素。",6083.995552952982,5621.53662109375
2,5500.0,4200.0,0.45,llm,"統計モデルは3,000〜3,500だが、類似事例はいずれも4,800〜6,000と高め。ただし査定対象は状態good・情報欠損が多く走行距離も長いため、モデル予測と事例の中間やや下寄りとした。",3508.4255616318933,3051.4794921875
2,17500.0,15800.0,0.5,llm,統計モデル予測（16.7k〜19.3k）を出発点に、類似のディーゼル2500事例が11.5k〜14.2kとやや低めであることを考慮して下方修正した。,16703.321368260487,19304.986328125
2,23900.0,20500.0,0.6,llm,統計モデル2つ（19.6k・22.6k）の中間を出発点とし、車齢3年と新しい点を評価しつつ、走行距離8万マイルと類似事例（最も近い4年落ちで18.9k）の価格帯を考慮してやや下方に調整した。,19567.689809346477,22597.244140625
2,22477.0,22500.0,0.55,llm,"統計モデル予測（約24,600〜25,800）を出発点としつつ、類似事例の多くが18,000〜20,000台に集まっているため、やや下方修正した。4WD・6気筒・excellentは加点要素。",25821.510385747744,24592.529296875
2,18695.0,17800.0,0.6,llm,"統計モデルの約19,000ドルを出発点にしつつ、類似のRenegade Latitude成約が13千〜20千ドルで中央値は16千台前半のため、やや下方修正した。走行距離6.7万マイル・状態excellentは平均的と判断。",19344.428064497086,19068.70703125
2,39995.0,6500.0,0.45,llm,"統計モデルの5.4〜5.8千ドルを出発点としつつ、G500（Gクラス）は同年式の他メルセデスより残価が高く、類似事例上限（7,500）寄りに補正した。",5794.432757481804,5388.4658203125
2,27500.0,27600.0,0.72,llm,統計モデル2つ（27.6k〜28.2k）を出発点とし、類似事例が26k〜34kに分布して中心が27k前後であることから、やや低めの27.6kとした。,28159.39288596769,27570.35546875
2,5900.0,4900.0,0.5,llm,"統計モデル2つが4,200〜4,400と近く出発点とした。類似事例は走行距離が少なく名義もcleanで高めのため、17万マイル・名義不明を考慮し僅かに上方修正した。",4198.331077065285,4400.95849609375
2,73988.0,63000.0,0.55,llm,統計モデル2つの約6.1〜6.2万を起点に、類似事例は走行距離が短いものほど7万超と高いが、本車は5.1万マイルと多めで、走行6.5万マイルの事例は5.4万。よってモデル予測をやや上振れさせた6.3万とした。,60944.00637827186,62168.17578125
2,11495.0,13000.0,0.6,llm,"統計モデル予測(約13,300)を出発点とし、類似事例は全てclean titleで15,000前後だが、本車はrebuilt titleのため減額要素が大きいと判断した。",13294.95106280982,13252.078125
2,8000.0,7600.0,0.6,llm,"統計モデル2つ（約7,200〜7,400）を起点に、clean名義で状態goodの類似事例が8,000〜10,000台であることを少し加味して微増。ただしrwd表記や走行距離の多さを考慮し大きくは上げなかった。",7188.865774445378,7415.70654296875
2,1500.0,4800.0,0.5,llm,"統計モデルは約6,200ドルだが、類似事例の多くが3,500〜6,000ドルに集中しており、特に同車種ML500の事例が3,500ドルと低い。状態はgoodで走行距離も多いため、モデル予測をやや下方修正した。",6276.1336513073675,6171.83935546875
2,4500.0,3400.0,0.5,llm,"統計モデル2つ（3,740〜5,229）の中間を出発点とし、類似事例が1,200〜8,000と幅広い中で中央値約4,500。ただし査定対象はsalvage名義で減額要因が大きいため、やや低めの3,400ドルとした。",5228.520960987231,3740.38330078125
2,10995.0,13000.0,0.6,llm,統計モデル予測(13.5k〜14.0k)を出発点に、同年式・同距離の類似事例が9k〜14k程度で若干下振れしているため、やや低めに調整した。,14030.092091228333,13487.4169921875
2,6800.0,6600.0,0.72,llm,"統計モデルの予測（6,249〜7,063）と類似事例の大半（6,495〜7,200）が概ね一致するため中央付近を採用。走行距離がやや多く状態がgoodなので若干低めに調整した。",7062.849618052543,6248.83984375
2,27000.0,31000.0,0.42,llm,"統計モデルは35,000〜37,000だが、類似事例はガソリン車中心で5,700〜29,900とばらつきが大きい。ディーゼル・4WDのHD2500はプレミアムがつく一方、走行16.4万マイルは減点要因のため、モデル値をやや下げた水準とした。",37042.008011765654,34918.3046875
2,6000.0,4750.0,0.72,llm,"統計モデル予測（約4,200〜4,500ドル）を出発点に、類似事例の成約価格が4,500〜6,000ドルと僅かに高めであることを考慮して中間値を採用した。走行距離も類似事例の平均程度で大きな加減点要因はない。",4525.620795228245,4219.625
2,9250.0,9100.0,0.72,llm,"統計モデルは約8,200だが、完全一致の類似事例2件が9,250で成約しており、他の事例も8,900〜9,000台。よってモデル予測をやや上方修正した9,100とした。",8240.244921628893,8194.6640625
2,13275.0,14500.0,0.55,llm,統計モデル2つ（13.8k/15.2k）の中間を出発点とし、4WD類似事例が17.5k〜19.8kと高めである一方、低価格事例（6.2k）もあるためやや上方修正に留めた。,13785.924600072558,15202.1171875
2,14495.0,14800.0,0.72,llm,"統計モデル予測（約15,000〜15,300）を出発点に、走行距離が9.8万マイルとやや多く類似事例（13,750〜16,703）の中位帯に収まるため、わずかに下方修正した。",15327.194892249223,14967.9208984375
2,20988.0,21500.0,0.62,llm,統計モデル約2.2万を起点に、類似事例は車齢が若く高価格、車齢14年の事例は1.6万であり、車齢10年・走行7.4万マイルの本車はその中間からやや下と判断した。,21808.1306947695,22037.76171875
2,22995.0,21500.0,0.6,llm,統計モデル2つの中間〜やや上を起点とし、車齢5年・走行5.2万マイル・クリーンタイトルで類似事例（約2万前後）より条件が良い点を加味した。,21639.118762750822,20199.322265625
2,16000.0,14800.0,0.62,llm,"統計モデル予測（約14,600〜15,250）を出発点に、類似事例が13,000〜20,000で中央値約15,000と整合。状態good・lien名義はやや減点要因のため中間よりやや下に設定。",15250.131887440873,14565.515625
2,12495.0,12800.0,0.62,llm,統計モデル予測(11.3k〜12.0k)を出発点に、類似事例が概ね13k前後で高めのため若干上振れさせた。状態がlike newである点も加点材料。,12040.32925682218,11267.802734375
2,9495.0,9600.0,0.6,llm,"統計モデルは約11,200〜11,400だが、類似事例はいずれも6,800〜9,000に収まるため下方修正。走行距離が比較的少なくclean名義である点を加味し9,600とした。",11186.746070084335,11398.537109375
2,59800.0,61500.0,0.6,llm,"統計モデル2つが約62,000で一致しており出発点とした。類似事例は22,900〜75,000と幅広いが、車齢3年・低走行・like newは上位帯に近く、やや下方修正のみで妥当と判断した。",62487.68158335092,62140.05859375
2,9000.0,8200.0,0.45,llm,"統計モデル予測（約6,900〜7,500）を出発点に、V8・excellent条件の類似事例（9,995）が上振れしていることを考慮してやや上方に調整した。類似事例の価格ばらつきが大きいため確信度は中程度。",6930.639572034627,7512.17578125
2,27988.0,28200.0,0.6,llm,統計モデル予測（約26.5〜27.1千）を出発点に、類似のタコマSRアクセスキャブ事例が26〜32千（多くは30千前後）と高めであることを考慮し、走行距離がやや多い点と4x2である点を割り引いて中間値とした。,27053.374674967567,26546.310546875
2,7999.0,7200.0,0.7,llm,"統計モデル予測(約7,000〜7,300)を起点に、類似事例が6,250〜7,995に分布し中央値付近と整合。状態like newとSRグレード・V6を軽く加点した。",6984.660081850944,7296.9775390625
2,6000.0,4600.0,0.65,llm,"統計モデル2つ（4,417と5,273）の中間を出発点とし、類似事例の成約価格が概ね3,600〜6,500（中心4,000〜4,900）に集中している点を重視。車齢20年と最も古い一方でlike newの状態が相殺すると判断した。",4417.28639818814,5273.26708984375
2,2000.0,3750.0,0.66,llm,"統計モデルの3,200〜3,500を出発点に、good状態の類似事例（3,500〜3,950）がやや上であることを考慮して微調整した。",3528.0111900917555,3203.891357421875
2,6500.0,6000.0,0.6,llm,"統計モデル2つが約5,870〜6,000で一致しており、これを出発点とした。類似事例は高走行・車齢10年・lien名義という不利条件の分だけ高めの事例が多く、低走行の事例(1万ドル超)は参考程度に留めた。",5999.64485073934,5869.69384765625
2,29700.0,22000.0,0.6,llm,"統計モデルの2値(20.6k/22.2k)を出発点とし、車齢5年・走行7万マイル・clean titleで最類似事例(24,950/rebuilt)よりやや下、8年落ち22,000と同程度と判断した。",20588.850506741146,22246.93359375
2,4500.0,6300.0,0.62,llm,"統計モデル予測(約5,900〜6,000)を出発点に、類似事例が5,200〜8,995と幅広く中央値6,500である点と、状態excellent・オートマである点を加味して若干上振れさせた。",5914.833153833216,5972.33349609375
2,5800.0,6300.0,0.55,llm,"統計モデル（7,042〜7,747）を出発点にしつつ、類似事例が3,800〜7,000と概ね低めで、状態もgood止まりのため下方修正した。V8のSSである点は事例1（7,000）に近く、極端には下げなかった。",7042.202389382702,7746.54931640625
2,34990.0,33200.0,0.72,llm,"統計モデル2つが約32,500で一致しており出発点とした。類似のA5事例が31,000〜35,000に分布し、査定対象は車齢2年・走行1.2万マイルと状態が良いため若干上振れさせた。",32513.34846745009,32605.908203125
2,18977.0,18500.0,0.7,llm,"ほぼ同一条件の事例1（17,977ドル、走行距離やや多め）を最重視し、XGBoost予測(17,949)とLightGBM(21,010)の中間よりやや低めに設定。走行距離が少ない分を若干上乗せした。",21009.667876556156,17949.525390625
2,8689.0,19000.0,0.65,llm,統計モデル約18.1千ドルを出発点に、類似事例が18.0〜25.0千ドル（中心約20千ドル）とやや高めなため、わずかに上方修正した。状態がgood（類似事例はexcellent含む）である点は抑制要因。,18140.76782875849,18094.251953125
2,35999.0,34500.0,0.6,llm,統計モデル2つの予測(33.2k〜34.8k)を出発点とし、類似事例が30k〜40kと幅広いがほぼ中央に収まるため、その範囲内の34.5k程度と判断した。,34808.17044618957,33192.08984375
2,42994.0,38500.0,0.55,llm,統計モデル約36.5千を出発点に、類似事例（35千〜46千）の多くが上振れしており、車齢2年・低走行・like new・4WD・FX4スポーツ装備を加味して若干上方修正した。,36392.65398973732,36627.00390625
2,6295.0,6300.0,0.72,llm,"類似事例が6,000〜6,500に集中しており、XGBoost(6,498)とも整合。LightGBMのやや高い予測は割り引いた。",7559.989615085566,6498.39404296875
2,26988.0,19200.0,0.5,llm,"統計モデル2つが約18.8千で一致しており出発点とした。類似事例は1.05万〜3.36万とばらつきが大きいが中央値は約2.1万で、同州・同色の事例5が17,988であることも踏まえ、わずかに上方修正した。",18791.229223912665,18829.52734375
2,1000.0,12600.0,0.6,llm,"統計モデルは約1.1万ドルだが、類似事例5件がすべて13,000〜15,000ドルと高めで一貫しているため、両者の中間よりやや類似事例寄りに調整した。",10777.57156115421,11206.5546875
2,68900.0,62000.0,0.55,llm,"統計モデル2つの中間（6.2万）を採用。低走行のレンジローバー・スーパーチャージドで、類似事例の58,000〜66,000の範囲にも収まるため。",61519.6405792168,67780.609375
2,14500.0,11000.0,0.5,llm,"統計モデルの約9,500〜9,700を出発点に、good状態の類似事例（7,500・8,500）と、より良好な事例（14,000〜18,000）の中間を考慮してやや上方修正した。",9514.582853918375,9663.2548828125
2,6995.0,5700.0,0.6,llm,"統計モデル予測（約6,200〜6,500）を出発点にしつつ、類似事例が4,000〜7,000で中央値6,000程度、同州ミシガンの事例が低めであることを考慮し、やや下方に調整した。",6465.965210440998,6210.61181640625
2,3500.0,3600.0,0.72,llm,"統計モデル予測（3,375〜3,761）を出発点とし、類似事例の多くが3,500前後で成約している点を重視した。装備等の追加情報はない。",3761.3143234011936,3375.029296875
2,12977.0,11800.0,0.6,llm,"統計モデルの約13,200を出発点に、類似事例の多くが9,000〜12,000で走行距離もやや多いことから下方修正した。同一車種・同州の事例5（14,977）は走行距離が3万マイル少ないため上限とはみなさない。",13226.35796463278,13265.6865234375
2,24998.0,24500.0,0.82,llm,"完全一致の類似事例3件がすべて24,998で、州まで同一の事例も含まれるため、統計モデル予測(18-21k)より類似事例を重視した。わずかに下方調整。",18296.74299712754,20898.810546875
2,12950.0,12500.0,0.55,llm,統計モデル2つ（約13.0k〜14.5k）を出発点にしつつ、類似事例が8.0k〜15.5kと幅広く中央値は約11kであるため、やや下方に調整した。like new・clean titleは加点要素として考慮した。,14475.139500903333,12988.8935546875
2,6400.0,6600.0,0.6,llm,"統計モデル約6,700を出発点とし、類似事例が4,100〜9,500と広く中央値6,400付近であることを踏まえ、ほぼモデル予測どおりに設定した。",6749.514844402937,6704.12060546875
2,4499.0,5300.0,0.6,llm,"統計モデル約5,700を出発点に、類似事例が4,000〜6,000に分布し中央値は5,000程度であるため、やや下方修正した。走行距離が15万マイル超と多い点も考慮。",5722.336261028375,5692.18603515625
2,7499.0,4200.0,0.55,llm,"統計モデルは約6,200USDを示すが、類似事例5件はすべて2,500〜5,500USDと低く、20年落ちのミニバンとしては過大と判断。モデル予測を下方修正し、類似事例上限寄りの4,200USDとした。",6160.446038743578,6380.99658203125
2,33500.0,27500.0,0.55,llm,"統計モデル2つの中間（約27,000）を出発点とし、類似のclean名義・同年代Mustang GTが27,000〜29,000で成約している点を重視しました。走行距離は平均的なため大きな加減はしていません。",30662.906988555947,23481.14453125
2,49995.0,49000.0,0.45,llm,"統計モデルは約56-57千ドルだが、類似のNautilus事例は3.8万〜4.2万ドル帯で、Black Label最上級・超低走行(2,979マイル)・アラスカという条件を加味しても5万前後が妥当と判断し、やや下方修正した。",57413.77865437658,56236.796875
2,19995.0,24200.0,0.76,llm,"統計モデル予測（約23.5-24.1千）を起点に、最類似の事例1（24,995、低走行like new）と同グレード事例（22-23千）を考慮し、やや上振れさせた。",24069.09046728512,23512.640625
2,22500.0,22800.0,0.63,llm,LightGBM/XGBoostの約2.27万ドルを出発点とし、類似事例の多くが2.15〜2.6万ドルに収まることから妥当と判断。状態がlike newな点をわずかに加点した。,22748.713236554595,22618.85546875
2,5600.0,6200.0,0.6,llm,"統計モデルの約5,000〜5,100を出発点としつつ、類似事例（5,800〜8,700）が総じて高いため、やや上方修正。走行距離19.6万マイルと状態goodは類似事例より劣るため、上限には寄せなかった。",5106.3080940582595,5003.26513671875
2,14998.0,18500.0,0.6,llm,統計モデル予測（19.3〜20.0千ドル）を出発点に、clean名義の類似事例が16〜20千ドル中心であることを踏まえ、やや下方修正した。rebuilt事例は除外して考慮。,20032.846497970088,19283.23828125
2,11995.0,11200.0,0.55,llm,"統計モデルの約12,700〜13,100を出発点にしつつ、clean名義の類似事例が9,490と13,488と幅があるため、やや下方に調整した。",12720.735935935198,13083.3857421875
2,18990.0,19600.0,0.72,llm,"類似事例が17,990〜20,990に集中し、査定対象は1年古く走行も多いため中位やや下。統計モデル2つの平均(約21,000)よりは類似事例側を重く見た。",22263.239376180172,19923.0625
2,3600.0,3700.0,0.62,llm,"統計モデル(3.4k〜4.1k)を出発点に、最類似事例(車齢17・29.5万マイルで3,500)を重視。状態excellentを小幅プラスとした。",3415.6668463900037,4092.929443359375
2,30590.0,32500.0,0.62,llm,"統計モデル約3.5万を出発点に、最も近い車齢8年・9.7万マイルのGX460が26,990だったことを考慮し、走行距離が少ない分を加味してやや下方修正した。",35294.13576725224,35807.01953125
2,31161.0,29500.0,0.7,llm,"統計モデルは約31,100だが、同年式・同走行のNX類似事例が27,000〜29,000に集まるため、やや下方に調整した。4WD・低走行はプラス要素として考慮。",31101.070397907348,31109.33984375
2,18995.0,17500.0,0.42,llm,"統計モデルは23-25千ドルを示すが、類似のFit事例はすべて12-18千ドルに収まり、最も近い事例（車齢2年・同色・同ボディ）が18,194ドルであるため、モデル予測を下方修正した。",23644.392244243878,24996.3125
2,14992.0,16200.0,0.6,llm,"統計モデルは18〜19千ドルを示すが、類似事例のセントラは13,000〜16,000ドルに集中しており、低走行距離である点を加味して16千ドル前後に下方修正した。",18809.19486326352,18133.94921875
2,2500.0,2900.0,0.62,llm,"統計モデルの3,400〜3,600を出発点にしつつ、類似事例が1,500〜3,495（中心2,500前後）と低めのため下方修正。状態excellentである点を加味して約2,900とした。",3627.9194763315722,3384.7451171875
2,6995.0,9800.0,0.6,llm,"統計モデル約9,000ドルを基点に、車齢・走行距離が近い事例1（10,900ドル）を考慮して微増。ただしrwd・高走行距離のため4WD事例（13,000〜15,500ドル）より低めに設定した。",8989.074558230875,9140.3388671875
2,3000.0,3200.0,0.4,llm,"統計モデルは約2,000USDだが、類似事例（同車種・同程度走行距離）は2,500〜5,000USD台が中心で、名義不明・超走行距離のマイナスを踏まえ両者の中間の3,200USDとした。",1955.983411036715,2160.147216796875
2,31995.0,31200.0,0.6,llm,"統計モデル2つ（約31,000〜31,800）を出発点とし、走行距離が9.4万マイルとやや多い点で高走行の類似事例（約26,000〜31,000）寄りに調整。LT・4WDクルーキャブという装備は上位事例に近いため大きく下げなかった。",30968.224126440993,31839.26953125
2,8900.0,9800.0,0.55,llm,"統計モデル予測（約10,300〜10,600）を出発点としつつ、類似事例が8,500〜14,000と幅広く中央値は約11,000。査定対象は2WD（rwd）で類似事例の4WDより減額要因となるため、やや下方に調整した。",10300.619370697648,10632.447265625
2,13995.0,9200.0,0.6,llm,"統計モデル（約8,600）を出発点に、車齢14〜13年の類似カーゴバンが9,600〜9,995で成約している点を加味し、やや上方修正した。状態不明のため大きな上乗せは避けた。",8645.516741798874,8588.1962890625
2,21995.0,20500.0,0.6,llm,統計モデル予測(18.2k〜19.7k)を出発点に、類似事例が19.6k〜21.6kと高めで、査定対象は走行735マイルと極端に少ない点を加味して上寄りに補正した。ただしFWDで駆動が下位仕様のため最上限は避けた。,19661.933432636648,18246.951171875
3,23985.0,20000.0,0.5,llm,"統計モデル予測(約18,000〜19,200)を出発点に、走行距離が近い類似事例が22,900〜27,000とやや高いため小幅に上振れさせた。走行距離17万マイルは類似事例より多く、大きな上乗せは避けた。",19197.113752878235,17883.6640625
