fold,実際,機能B,confidence,由来,理由,LightGBM,XGBoost,近傍5件の中央値,参考: LightGBM+文字TF-IDF
2,16499.0,18000.0,0.66,llm,統計モデル予測（約17.5千）と類似事例の中央値（約19千）の中間を採用。EXグレードで装備は標準的、状態excellentのため若干上振れ。,17625.435210542997,17444.1875,18995.0,17610.417211840715
2,31999.0,25500.0,0.6,llm,"統計モデル22,400〜24,000を出発点とし、類似事例は下位グレード(1500)中心で走行距離も少ない一方、本車は高ルーフ・3500 159""の上位仕様で提示価格31,999のため上振れを見込み、やや高めに設定した。",23997.15240452925,22421.623046875,22000.0,28392.110633852823
2,20900.0,20900.0,0.82,llm,"説明文に出品価格$20,900が明記されており、FWD・1オーナー・クリアタイトルで統計モデル予測(約21.5k)や類似事例のFWD例(20,988)とも整合するため、提示価格を採用した。",21469.666131182712,21557.294921875,22991.0,21892.578659661423
2,4800.0,5000.0,0.45,llm,"統計モデル(4,873〜6,303)と類似事例の中央値(4,200)を折衷。説明文は機械的に問題なしとするが装備は平凡で、状態不明・駆動不明のため中間値を採用。",6303.39959693216,4872.59130859375,4200.0,6749.875377576791
2,6800.0,6300.0,0.6,llm,"統計モデルは約5,000だが、説明文にディーラー掲示の販売価格6,800ドルが明記されており、類似のPA州事例も5,900〜6,600と高め。これらを折衷して6,300とした。",5138.434094276105,4836.205078125,5890.0,4632.072879122919
2,7500.0,5400.0,0.5,llm,"統計モデルは約7,000だが類似事例は2,750〜6,495で低め。低走行・ワンオーナー・like newの好条件を評価し、両者の中間よりやや上に設定した。",6982.028982487903,7147.7666015625,4200.0,7565.701188751477
2,5499.0,9600.0,0.6,llm,"統計モデル予測（約9,300〜9,800）を基点に、類似度の高い事例1・2が約10,000であることを加味。革・シートヒーター等の装備はプラス材料だが、低価格事例も存在するため中間の9,600とした。",9291.119313018256,9838.091796875,9990.0,9245.4991175949
2,18999.0,19200.0,0.62,llm,"説明文で実車は2500ではなく1500 BIG HORNであり、さらに「Previously Salvaged（修復歴）」と明記され、出品価格も18,999ドルと具体的。統計モデルや類似事例（2500級）より低いのはこの記述を重視したため。",27111.172454667703,25580.486328125,34921.0,30779.847392403084
2,25995.0,22500.0,0.68,llm,"ガソリン6.2L V8のガス車類似事例は約19,500〜22,000で、ディーゼル勢の4万台は該当しない。統計モデル18〜19千に、出品価格25,995と装備充実（プロウ配線・整備保証付）を加味してやや上振れさせた。",18909.151690213675,18407.701171875,41600.0,25367.50128974099
2,19900.0,16500.0,0.55,llm,"統計モデルは11-12k台だが、SRT8 Hurst限定車という希少・高性能グレードで類似事例（14k-22.5k）も高め。前バンパー再塗装中の点を割り引き、近傍中央値付近の16,500ドルとした。",11387.224500842822,11851.388671875,16991.0,17700.989349557272
2,3850.0,7200.0,0.6,llm,"統計モデル（7,400〜7,800）と近傍中央値6,950の間を取り、説明文は簡素な個人売買で特筆すべき加点装備がなくTX州の廉価傾向を考慮して やや下寄りに調整した。",7846.744080750062,7378.38916015625,6950.0,6495.490547174335
2,4895.0,4850.0,0.72,llm,"統計モデルは約4,500で類似事例も4,000〜5,500に収まるが、説明文に販売店の提示価格$4,895が明記されているため、それを重視して近い値とした。",4506.827366875986,4535.38330078125,4500.0,3987.028508476661
2,3995.0,4100.0,0.6,llm,"統計モデル約3,900〜4,000を出発点とし、走行距離がやや少なくディーラー出品（在庫番号あり）である点を軽く加点。類似事例も2,000〜5,500に分散しており中央付近に置いた。",3861.096028684107,3995.873046875,3995.0,4288.575550434784
2,38634.0,38634.0,0.93,llm,"同一車両の重複出品が3件あり実売38,634ドルで一致、説明文の提示価格とも合致するため統計モデル予測より類似事例を重視した。",36879.458969265615,36148.93359375,38634.0,36687.86297187888
2,8500.0,9000.0,0.5,llm,"統計モデル約1万ドルを起点に、類似事例の中心が7,000〜13,000と幅広いことを考慮。走行25万マイルと2WDは減額要因だが、変速機交換済み・新品タイヤ・良好な整備状態の記述を加点し9,000ドルとした。",9988.600777356412,10030.875,7500.0,9746.21501867316
2,4999.0,5200.0,0.45,llm,"統計モデル（約4,100〜4,300）を出発点としつつ、類似事例が3,500〜9,995と幅広く中央値約8,000であるため上方修正した。説明文は好調をうたうが一般的な宣伝文句で、走行19万マイル超・個人出品を考慮し中間値とした。",4074.2181804074785,4263.66259765625,7995.0,6083.678068415239
2,7950.0,5700.0,0.6,llm,"統計モデル予測（5,600〜6,000）を出発点に、類似事例が4,500〜7,000で中央値5,300程度。装備は充実だが走行距離218,000マイルとやや多いため、やや低めの5,700とした。",5604.469861255855,6033.5078125,5299.0,6331.617653194229
2,10888.0,9200.0,0.66,llm,"統計モデル（9,050〜9,320）を出発点とし、類似事例の上位帯（8,750〜9,419）と整合。大型ディーラー（AutoNation）の1Price出品で価格は下がりにくいため、やや上寄りに設定した。",9320.11200365012,9050.9873046875,8750.0,9526.114529881275
2,19995.0,21500.0,0.55,llm,"統計モデル（約22.7〜23.1千）を出発点に、低走行の類似事例1（22,194）を重視。ただしLXグレードで装備は基本的、他の類似事例は19千前後のため若干下方調整した。",23070.308835001524,22716.88671875,18995.0,24650.59434856294
2,48900.0,43500.0,0.55,llm,"統計モデル予測(3.3〜3.6万)より、極めて類似した1年落ちScat Pack実例(47,098)や近傍中央値45,990が上を示すため、両者の中間やや上を採用。低走行・上級グレード・ナビ等装備も加点材料。",32596.13400097319,35884.2421875,45990.0,40985.85022297588
2,9000.0,10200.0,0.7,llm,"統計モデル約10,500を出発点とし、類似事例も8,500〜12,500に分布。整備良好だがフロントガラス割れとシート破れがあるため小幅に減額。",10495.820913593963,10978.4609375,10500.0,10478.49706300374
2,14495.0,14200.0,0.62,llm,"統計モデル（LGBM15.3k/XGB13.6k）と類似事例14,995〜11,995の中間帯を採用。車齢4年・走行11.7万マイル・カーゴバンで装備は標準的、ディーラー出品の定型文以外に減価要因は読めないため中央やや上に設定。",15273.789768900308,13643.025390625,12995.0,15355.2920913805
2,28995.0,29995.0,0.6,llm,"説明文に出品価格28,995ドルと明記されており、SRグレードの2WD廉価仕様である点が統計モデルの39k予測より低い実勢を示す。類似事例は31k〜39kだが、掲載価格を最重視し3万ドル前後と判断した。",39373.76824017343,38661.58203125,36988.0,36696.906671179364
2,7750.0,7300.0,0.6,llm,"統計モデルは6千前後だが、類似事例は6千〜1万で中央値約9千。出品者の希望価格7,750、無事故1オーナー・整備済み・革・サンルーフ等の装備を考慮し、モデル予測より上方の7,300とした。",6083.995552952982,5621.53662109375,8995.0,5598.442498242756
2,5500.0,3800.0,0.5,llm,"統計モデル（3,000〜3,500）を出発点に、類似事例が5,000〜6,000（多くはexcellent状態）である点を少し加味した。ただし本車はgood状態かつ「SOLD AS IS」の現状渡しで、状態良好な事例より低めに見積もった。",3508.4255616318933,3051.4794921875,5950.0,4186.928023646901
2,17500.0,15500.0,0.5,llm,統計モデル(16.7k〜19.3k)と類似事例(11.5k〜19.5k)の重なる範囲を採用。5.9カミンズ+4WDは人気で加点だが、チップ改造と21万マイルは減点要素のため中位に設定。,16703.321368260487,19304.986328125,11984.0,16650.595283209153
2,23900.0,21000.0,0.63,llm,統計モデル(約19.6k〜22.6k)を出発点とし、車齢3年・ワンオーナー無事故・EX-L上級装備・新品タイヤなど加点材料が多い一方、類似事例は車齢の古い個体中心で参考度が低いため、モデル予測の中間やや上を採用。,19567.689809346477,22597.244140625,13480.0,22203.652500200984
2,22477.0,22400.0,0.66,llm,"統計モデル(24.6k〜25.8k)と類似事例中央値(19.5k)の中間を採用しつつ、説明文に販売価格22,477ドルの明記があるため、それに寄せた。クリーンタイトルの4WD・6気筒ディーラー車である点も加味。",25821.510385747744,24592.529296875,19500.0,24416.86162106163
2,18695.0,17800.0,0.6,llm,"統計モデル（約19,000〜19,300）を出発点にしつつ、走行距離が近い類似事例（15,280〜16,500）がやや低いことを考慮。説明文の提示価格18,695はディーラー希望額で、実質4気筒である点も踏まえ中間の17,800とした。",19344.428064497086,19068.70703125,16500.0,15026.398440916313
2,39995.0,19000.0,0.45,llm,統計モデルと類似事例はE500/ML500等の普通のセダン・SUVを基準にしており、Gクラス（G500ゲレンデヴァーゲン）の高い残価を捉えていません。G63フェイスリフト・22インチホイール等の装備と不具合なしの記載も加味し、証拠の範囲を大きく上回る価格としました。,5794.432757481804,5388.4658203125,4000.0,5864.036962779919
2,27500.0,27300.0,0.6,llm,統計モデル（27.5k〜28.2k）を出発点に、類似事例の中心が26k〜28k台であることを考慮。認定中古車(CPO)・パノラマルーフ等の装備はプラス要因だが「KBB以下の価格」との記載もあり中庸に設定。,28159.39288596769,27570.35546875,27489.0,28144.734054113953
2,5900.0,5700.0,0.62,llm,"統計モデルは4,200〜4,400だが、説明文に販売価格5,900ドルの記載があり、高走行距離を踏まえてもこの実売価格を重視した。類似事例（5,349〜7,499）とも整合する。",4198.331077065285,4400.95849609375,7499.0,4202.324647543928
2,73988.0,63500.0,0.5,llm,統計モデル（約61-62千）を出発点に、Platinum上級グレードで状態良好な点と類似事例（54-86千、走行距離はより短い）を加味し、走行5万マイル相応でやや上方修正した。,60944.00637827186,62168.17578125,72777.0,66345.09246599756
2,11495.0,11700.0,0.72,llm,"説明文に提示価格11,495ドルと明記され、rebuilt（サルベージ歴）タイトルのため類似のクリーンタイトル事例（14,000〜17,000ドル）より大幅に低い。統計モデル13,300は名義状態の減額を十分反映していないと判断した。",13294.95106280982,13252.078125,15299.0,12555.474372877989
2,8000.0,7500.0,0.6,llm,"統計モデル2つが約7,200〜7,400で一致し、類似事例もクリーンタイトル車は8,000〜10,000と幅がある。塗装傷ありのgood状態で加点材料が乏しいため、モデル予測をわずかに上回る7,500とした。",7188.865774445378,7415.70654296875,7995.0,6398.462100978026
2,1500.0,1600.0,0.6,llm,"統計モデルは6,000ドル前後だが、説明文で「現在エンジンがかからない（不動車）」と明記されており、クランクセンサー故障の可能性。不動である点は大きな減額要因で、類似事例の下限3,500をさらに下回る水準と判断した。",6276.1336513073675,6171.83935546875,4000.0,5494.262359951517
2,4500.0,3900.0,0.5,llm,"統計モデル(3,740〜5,229)と類似事例の中央値4,490を出発点にしつつ、サルベージ名義と失火（燃料インジェクタ交換予定）の不具合記載を減点。売り希望4,500だが値引き余地ありと判断した。",5228.520960987231,3740.38330078125,4490.0,3999.518234668083
2,10995.0,11200.0,0.72,llm,"説明文に出品価格$10,995と明記されており、これが最も直接的な証拠。統計モデル(13.5〜14.0k)よりやや低いが、同年式の類似事例1(11,495)や事例3(8,995)とも整合するため、11,000ドル台と判断した。",14030.092091228333,13487.4169921875,13998.0,12929.068583154522
2,6800.0,6800.0,0.82,llm,"説明文に「Priced at $6800 CASH」と明記されており、統計モデル予測（6,200〜7,100）と類似事例の価格帯（6,495〜7,200）にも整合する。",7062.849618052543,6248.83984375,6995.0,6771.998835166752
2,27000.0,29500.0,0.5,llm,"統計モデル（3.5〜3.7万）と類似事例中央値（約2.4万）の中間を取り、ディーゼル・4WDのプレミアムとNADA小売33,375ドルの記載（個人売買のため小売より下）を考慮した。",37042.008011765654,34918.3046875,23900.0,35684.740859747624
2,6000.0,4650.0,0.6,llm,"統計モデル予測(4,200〜4,900)と類似事例(4,500〜5,995)の重なる範囲を採用。新品ブレーキ・ローター・オイル交換済みは軽い加点だが、「Make me an Offer」は値下げ交渉前提で相殺。",4525.620795228245,4219.625,4900.0,3669.830091859407
2,9250.0,9250.0,0.88,llm,説明文に提示価格9250ドルと明記され、ほぼ同一の類似事例1・3も9250ドルで成約。統計モデルの8200ドル台よりこちらを重視した。,8240.244921628893,8194.6640625,9250.0,8348.314246656633
2,13275.0,13275.0,0.72,llm,"説明文に実売表示価格13,275ドルが明記されており、統計モデル予測（13.8k〜15.2k）や類似事例中央値13,995とも整合するため、提示価格を採用した。",13785.924600072558,15202.1171875,13995.0,12930.028490020628
2,14495.0,14495.0,0.85,llm,"説明文に現金価格$14,495が明記されており、LightGBM/XGBoost予測（約15,000）や類似事例の価格帯とも整合するため、その値を採用した。",15327.194892249223,14967.9208984375,13995.0,15594.078435000147
2,20988.0,18500.0,0.55,llm,統計モデル（約2.2万）を出発点に、類似事例は車齢4〜7年の新しい個体が多く割高。査定対象は車齢10年でディーラー在庫の割賦販売文言のみで加点材料がないため、やや下方修正した。,21808.1306947695,22037.76171875,26500.0,20790.618181606467
2,22995.0,22500.0,0.72,llm,"統計モデル(約20,200〜21,600)を出発点に、説明文に明示された掲示価格22,995ドルとクリーンタイトル・低走行を重視して若干上方修正した。",21639.118762750822,20199.322265625,19995.0,22914.978235766772
2,16000.0,14300.0,0.6,llm,統計モデル予測（約14.6〜15.3千）と類似事例中央値を出発点に、lien名義・表面サビ・状態goodを軽い減額要因として反映。前足回り整備済みは価格を大きく動かさないと判断。,15250.131887440873,14565.515625,14995.0,13790.524139526218
2,12495.0,12800.0,0.6,llm,統計モデル(11.3k〜12.0k)を出発点に、類似事例の中央値13.9kや装備充実（レザー・DVD・バックカメラ）と状態like newを考慮して少し上振れさせた。,12040.32925682218,11267.802734375,13976.0,12060.082525308206
2,9495.0,9800.0,0.6,llm,"統計モデル約11,200ドルと類似事例8,450〜9,000ドルの中間を採用。ディーラー（AutoNation）出品で価格はやや高めになりやすい一方、類似事例は概ね9,000ドル前後に集まるため下方に寄せた。",11186.746070084335,11398.537109375,8600.0,10010.346394435928
2,59800.0,55000.0,0.5,llm,統計モデルは62k前後だが、類似のRAMディーゼル成約は52k〜58k帯で、個人出品のビッグホーン（上位グレードでない、低走行・良好状態）である点を踏まえ、やや下方に調整した。,62487.68158335092,62140.05859375,58000.0,40280.733405887855
2,9000.0,7800.0,0.5,llm,"統計モデルの6,900〜7,500を出発点に、元パトカー（過走行・酷使）というマイナス要因はあるが、V8 5.7L・内装リフレッシュ・新品タイヤ+スタッドレス付属という加点を考慮し、やや上振れさせた。",6930.639572034627,7512.17578125,6995.0,7281.900338561124
2,27988.0,28200.0,0.62,llm,統計モデル約26.5〜27kと類似事例の中央値30kの間を取り、走行距離が類似事例より多く4気筒2WDのSR廉価グレードである点をやや減点した。,27053.374674967567,26546.310546875,29990.0,25914.437509391533
2,7999.0,7899.0,0.72,llm,"説明文に販売価格7,999ドルが明記されており、統計モデル（約7,000）や類似事例（6,250〜7,995）の上限側と整合。SR 3.5・革・サンルーフ等の装備も上振れ要因。",6984.660081850944,7296.9775390625,6877.0,7385.51385344642
2,6000.0,4300.0,0.6,llm,"統計モデル（4,400〜5,300）と類似事例中央値4,500を基準に、車齢20年と22万マイルで類似事例より古い点を割り引いた。説明文は整備良好を示すが宣伝的表現の域を出ない。",4417.28639818814,5273.26708984375,4500.0,4352.957751966459
2,2000.0,3500.0,0.62,llm,"統計モデル予測（3,200〜3,950）を起点に、類似事例の中央値3,950も考慮。ただしミラー破損（部品はあるが未修理）という減点要素があるため、やや下寄りの3,500とした。",3528.0111900917555,3203.891357421875,3950.0,3028.1007868422003
2,6500.0,5900.0,0.55,llm,"統計モデル2つが約5,900〜6,000で一致し、高走行距離・lien名義・改造ありという減点要素があるため類似事例の高価格帯には寄せず、モデル予測付近に据えた。整備済み・新品タイヤ等は小幅なプラス材料。",5999.64485073934,5869.69384765625,7495.0,6804.784234995998
2,29700.0,24500.0,0.6,llm,"統計モデル（20.6k〜22.2k）を出発点に、2016年式7万マイル・1オーナー無事故・クリーンタイトル・ラグジュアリー装備（ナビ、シートヒーター/ベンチレーション、パワーリフトゲート）とディーラー整備済みという記述を加点。類似事例で最も近い5年落ちの事例が24,950（ただしrebuilt）であることも考慮した。",20588.850506741146,22246.93359375,14750.0,24907.460343293238
2,4500.0,4700.0,0.72,llm,"説明文に「asking price is $4500 or best offer」と明記されており、これは統計モデルが読めていない決定的情報。モデル予測（約5,900〜6,500）よりやや下だが、出品価格を重視し4,500〜4,700程度と判断した。",5914.833153833216,5972.33349609375,6500.0,6666.454929858926
2,5800.0,6500.0,0.6,llm,"統計モデル7,000〜7,700を出発点に、V8のSSで装備充実（革・サンルーフ・リモスタ）という点はプラスだが、状態good・類似V8事例が7,000、他のV6事例は4,000〜6,000台のため、やや下げて6,500と判断。",7042.202389382702,7746.54931640625,4750.0,7331.946291695611
2,34990.0,32800.0,0.62,llm,"統計モデル3種がほぼ32.5〜32.6千で一致し、類似事例（A5 premium系30,990〜34,990）も同帯。Carvana定型文で価格変動要因はなく、車齢2年・低走行のため僅かに上乗せ。",32513.34846745009,32605.908203125,32590.0,35866.0433338245
2,18977.0,18500.0,0.66,llm,"ほぼ同一条件の事例1（17,977ドル、走行距離やや多め）を最重視し、走行距離が少ない点を加味。XGBoostの17,949とLightGBM21,010の間に収めた。",21009.667876556156,17949.525390625,15500.0,21093.187153083694
2,8689.0,16500.0,0.6,llm,"統計モデル予測（約18,100）を出発点としつつ、元パトカー（前職警察車両）で傷やドアのへこみがある点はディーラー出品の類似事例より減価要因なので下方修正した。",18140.76782875849,18094.251953125,19998.0,18416.86234667014
2,35999.0,35500.0,0.72,llm,"統計モデル(33k〜35k)を起点に、説明文に出品価格$35,999が明記されている点を重視。類似事例も30k〜40kの範囲に収まる。",34808.17044618957,33192.08984375,31495.0,33139.47368832744
2,42994.0,39500.0,0.55,llm,"統計モデルは約36,500だが、類似の車齢2年F-150（44,500〜45,747）は上振れ。FX4スポーツ装備・保証込み・1オーナー無事故を加味し、両者の中間やや上を採用した。",36392.65398973732,36627.00390625,44500.0,46685.94240476215
2,6295.0,6295.0,0.72,llm,"類似事例が6,000〜6,500に集中し、XGBoost予測も6,500付近。説明文に提示価格6,295（応相談）とあり、事故歴や不具合の記載もないため、その水準を採用した。",7559.989615085566,6498.39404296875,6000.0,6566.645063181683
2,26988.0,19900.0,0.55,llm,統計モデル約1.88万を出発点に、ワンオーナー・低走行(36k)・V6・3列シートというディーラー出品の好条件を小幅に加点した。類似事例は1.05万〜3.36万とばらつきが大きく、中央値2.09万付近に収まる範囲とした。,18791.229223912665,18829.52734375,20875.0,20105.679141688088
2,1000.0,13200.0,0.63,llm,"類似事例が12,990〜15,000に集中しており、EX-L革・4WDの上級グレードでディーラー出品のため、統計モデル(約11,000)より高めの水準を採用した。",10777.57156115421,11206.5546875,13995.0,11111.237220102877
2,68900.0,63500.0,0.6,llm,統計モデル予測（6.2万〜6.8万）を出発点とし、類似のレンジローバー・スーパーチャージド（5.8万〜6.6万）が低走行の本車と整合するため中間値を採用。ディーラー出品でフル装備だが、説明文の大半が未読のため確信度は中程度。,61519.6405792168,67780.609375,44995.0,61748.625987026986
2,14500.0,11500.0,0.45,llm,"統計モデル(約9,500〜9,700)を出発点に、6.0Lディーゼルの主要修理歴（HPOP・インジェクター・スタンドパイプ交換）やデリート・チューナー等の整備・装備が価値を押し上げる一方、走行187kマイルと状態goodで上限は抑えた。類似事例が7,500〜18,000と幅広いため中間値を採用。",9514.582853918375,9663.2548828125,14000.0,8202.50337963922
2,6995.0,6500.0,0.6,llm,"統計モデル（6,200〜6,500）を出発点とし、説明文に明示された販売価格6,995ドル（R/T AWD V6、ディーラー出品）を考慮して上寄せ。類似事例は4,000〜7,000と幅がある。",6465.965210440998,6210.61181640625,5995.0,5104.186832606135
2,3500.0,3500.0,0.62,llm,"統計モデル予測（3,375〜3,761）と類似事例中央値3,500〜3,600がほぼ一致。説明文は現金のみ・引取限定など買い手条件が厳しく加点要素はないため、やや低めの3,500とした。",3761.3143234011936,3375.029296875,3600.0,3880.09916644673
2,12977.0,12500.0,0.6,llm,"統計モデル約13,200を出発点に、類似事例の中央値約11,000を考慮して下方修正。1オーナー・無事故・整備済みでラダーラック等の装備があり業者出品のため下限には寄せず、同州同車種の14,977（走行少なめ）との間を取った。",13226.35796463278,13265.6865234375,10995.0,14554.250470761972
2,24998.0,24998.0,0.93,llm,"同一車両の重複出品が3件あり、いずれも24,998ドルで、説明文にも同額が明記されているため、統計モデルの予測より類似事例を重視した。",18296.74299712754,20898.810546875,24998.0,20619.95107378068
2,12950.0,12500.0,0.6,llm,"統計モデル（LightGBM 14,475／XGBoost 12,989）を出発点に、類似事例が8,000〜15,496と幅広く中央値約11,000であることを踏まえ中間値とした。Autobahn上級グレード・革内装・状態like newは加点だが、個人売却の急ぎ感もあり大きく上乗せはしない。",14475.139500903333,12988.8935546875,10990.0,12020.636061897205
2,6400.0,6400.0,0.78,llm,"統計モデルは約6,700ドルだが、説明文に「Asking $6400」と明記されており、無事故・整備良好の記述と類似事例の中央値6,400とも整合するため6,400ドルとした。",6749.514844402937,6704.12060546875,6400.0,7157.837695798874
2,4499.0,4699.0,0.66,llm,"説明文にディーラー掲示価格「$4,499」相当の記載があり、類似事例も4,000〜6,000に集中するため、統計モデルの5,700よりやや低め。実売価格4,500前後を重視しつつ整備済ディーラー車として微増で調整した。",5722.336261028375,5692.18603515625,4800.0,5461.197530497935
2,7499.0,4800.0,0.5,llm,"統計モデルは6,000ドル台だが類似事例は2,500〜5,500ドルに集中しており中間を採用。車椅子スロープ付き福祉車両で低走行という付加価値を考慮し、やや高めに設定した。",6160.446038743578,6380.99658203125,3499.0,6387.091705303561
2,33500.0,28500.0,0.6,llm,統計モデル（LGBM約3.07万、XGB約2.35万、近傍中央値2.9万）の中間帯を出発点とし、クリーンタイトル・低走行4.5万マイル・マニュアルGTで軽度の社外装備（Borla、JLT）がある点を加味して2.85万ドルとした。,30662.906988555947,23481.14453125,29000.0,30179.019890292595
2,49995.0,49995.0,0.82,llm,"説明文に出品価格$49,995が明記されており、これが最も直接的な証拠。統計モデル（56-57k）は高め、類似事例中央値（42k）は走行距離の多い個体で低め、その中間に収まる。",57413.77865437658,56236.796875,41975.0,52557.53801627319
2,19995.0,20500.0,0.72,llm,"説明文に出品価格19,995ドルと明記されており、これが最も直接的な証拠。統計モデル（23.5〜24k）と類似事例（22〜25k）はやや高いため、その中間寄りにわずかに補正した。",24069.09046728512,23512.640625,21990.0,21895.232655689353
2,22500.0,22500.0,0.6,llm,"統計モデル3つが22,500〜22,750で一致し、類似事例のガソリン車も21,500〜25,900の帯にある。ワンオーナー・like newは加点要因だがLTグレードの6.0Lガソリンなので大きく上振れさせず、予測値付近に据えた。",22748.713236554595,22618.85546875,22500.0,26196.640757021727
2,5600.0,5800.0,0.5,llm,"統計モデル（約5,000〜5,100ドル）を出発点に、類似事例が6,000〜8,000台と高めであること、革シート・サンルーフ等の装備が加点材料である一方、19.6万マイルの高走行と錆が減点となるため、やや上方修正した。",5106.3080940582595,5003.26513671875,7400.0,6044.11797723695
2,14998.0,14998.0,0.72,llm,"説明文にディーラー提示価格$14,998が明記されており、これが最も直接的な証拠。統計モデル予測(1.9〜2.0万)はやや高めで、類似事例も1.6〜1.8万帯のため、実売価格を重視した。",20032.846497970088,19283.23828125,16882.0,16127.543759705422
2,11995.0,11200.0,0.6,llm,"統計モデル（12.7k〜13.1k）とclean名義の類似事例（9,490・13,488）を折衷。salvage/rebuilt事例は下方に引っ張るため除外気味に扱い、ディーラー出品・保証付きで基本装備のみのS grade を考慮した。",12720.735935935198,13083.3857421875,9490.0,12035.777091404141
2,18990.0,19500.0,0.72,llm,"類似事例が18,000〜21,000に集中し、査定対象は1年古く走行も多いため中位やや下。統計モデル予測（19.9k〜22.3k）と近傍中央値19,590を折衷した。",22263.239376180172,19923.0625,19590.0,19702.083520790813
2,3600.0,3600.0,0.82,llm,"説明文に明示の現金価格3,600ドルがあり、統計モデル予測（3,400〜4,100）と類似事例中央値3,500とも整合するため。",3415.6668463900037,4092.929443359375,3500.0,3410.395699546877
2,30590.0,31500.0,0.6,llm,"統計モデル(約35千)を出発点に、車齢7年・7万マイルという条件が最も近い事例1（8年・9.7万マイルで26,990）を重視して下方修正。Carvanaの定型文で加点材料はなし。",35294.13576725224,35807.01953125,42590.0,30845.328706313296
2,31161.0,30500.0,0.62,llm,"統計モデルは約31,100で説明文の掲載価格31,161とも一致するが、類似事例（27,000〜29,000）はやや低いため若干下方に調整した。",31101.070397907348,31109.33984375,28910.0,30633.90185429342
2,18995.0,18995.0,0.6,llm,"説明文にディーラー掲示価格$18,995が明記されており、ハワイのディーラー相場と最類似事例（$18,194）とも整合するため、統計モデル（$23.6k〜25k）は高すぎると判断した。",23644.392244243878,24996.3125,13980.0,22189.815744118056
2,14992.0,16200.0,0.6,llm,"類似のセントラ事例は13,000〜16,000ドル帯で、走行距離が少ない点とディーラー出品（AutoNation）である点を加味し、統計モデル予測(18,000台)よりやや低い16,200ドルとした。",18809.19486326352,18133.94921875,14650.0,16363.615972512593
2,2500.0,2900.0,0.6,llm,"統計モデル(約3,400〜3,600)と類似事例(1,500〜3,495、中央値2,500)の中間を採用。excellent状態と新品ブレーキ等の整備記述で類似事例(good)よりやや上振れを見込んだ。",3627.9194763315722,3384.7451171875,2500.0,3423.9436844127104
2,6995.0,9800.0,0.55,llm,"統計モデル（約9,000）を出発点に、20万マイル・RWD・good状態と最類似事例（10,900）を加味して微調整。新品タイヤの記述は小幅なプラス材料。",8989.074558230875,9140.3388671875,13995.0,8949.698976721731
2,3000.0,2800.0,0.45,llm,"統計モデルは約2,000ドルと低め、名義状態がmissing（書類不備）で減額要因、走行27.8万マイルと過走行。類似事例のclean名義車（4,900〜)より低く、salvage事例2,500に近い水準と判断した。",1955.983411036715,2160.147216796875,5650.0,777.5635255982896
2,31995.0,31700.0,0.72,llm,"統計モデル予測（約31,000〜31,800）と類似事例中央値がほぼ一致し、説明文に掲載価格31,995が明記されているため、その付近を採用。ナビ等装備も充実で下振れ要因なし。",30968.224126440993,31839.26953125,30857.0,32310.678766780788
2,8900.0,9700.0,0.55,llm,"統計モデル（約1.03万〜1.06万）を出発点に、類似事例が8,500〜13,995と幅広い点、査定対象はRWD（類似の多くは4WD）で走行17.3万マイルと多い点を考慮して、やや下方に調整した。",10300.619370697648,10632.447265625,10999.0,10565.115207096776
2,13995.0,11500.0,0.5,llm,"統計モデルは約8,600だが、説明文にディーラー掲示価格13,995が明記されクリーンカーファックス・低走行のため上方修正。類似事例（8,800〜19,650）の下位〜中位を勘案し11,500とした。",8645.516741798874,8588.1962890625,9995.0,8982.867032218554
2,21995.0,21400.0,0.72,llm,"統計モデル(約18.2k〜19.7k)より、走行735マイルという極端な低走行と類似事例の21.2k前後、提示価格21,995を重視して上振れさせた。装備も充実しているが2WDのため21,995よりわずかに低く見積もった。",19661.933432636648,18246.951171875,21208.0,19706.578277909404
3,23985.0,22500.0,0.6,llm,"統計モデル(18-19k)より、説明文に明記された出品価格23,985ドルと近傍事例(22.9k〜27k)を重視し、高走行距離を考慮して中間の約22.5kとした。",19197.113752878235,17883.6640625,27000.0,19395.906337615103
3,9700.0,9700.0,0.88,llm,"事例1が属性・走行距離・州まで一致する実質同一車で成約価格9,700ドル、説明文の希望価格も9,700ドルと一致するため、これを採用。LightGBM/XGBoostは低めだがテキスト情報を反映していないため軽視した。",3963.452653999728,4355.8681640625,9700.0,5840.108052338559
3,12795.0,12500.0,0.62,llm,"統計モデル予測（11,284〜11,998）を出発点に、説明文に明記された掲載価格12,795とLimitedハイブリッド上級装備（パノラマルーフ・革・ナビ等）を加味して若干上方修正した。類似事例も11,000〜14,500に収まる。",11283.803946770886,11919.947265625,11998.0,10994.58852605501
3,18500.0,19300.0,0.6,llm,"統計モデル2件（18.6k〜19.5k）と近傍中央値19,699がほぼ一致し、走行7万マイル・like newで上位グレードTouring Lの革内装という記述も加味して19,300ドルとした。類似事例に35.9kや16.9kのばらつきがあるため確信度は中程度。",18624.74964240259,19524.162109375,19699.0,19566.920336193303
3,17777.0,16400.0,0.62,llm,"統計モデル2種と近傍中央値がいずれも16,300〜16,600に集中しており、FWD・XLTの類似事例（16,598・18,762）とも整合する。説明文はディーラーの販促文のみで価格変動要因はないため、モデル予測近辺を採用した。",16338.57031997954,16562.3125,16598.0,17295.822039060477
