fold,実際,機能B,confidence,由来,理由,LightGBM,XGBoost,近傍5件の中央値
2,211.6,210.0,0.6,llm,LightGBM(219)とXGBoost(206)の中間を起点とし、ハイブリッド・低走行・充実装備で上振れ要素がある一方、車齢6年である点を考慮。類似事例の中央値付近(199〜236)にも収まる210万円とした。,218.96396724864624,205.76316833496094,199.0
2,156.0,152.0,0.55,llm,LightGBM/XGBoostの約157万を出発点に、類似事例が85〜186万と幅広く中央値130万程度であることから、やや下方修正。低走行・保証付・HVはプラス材料と評価した。,157.30692119817314,156.724853515625,129.8
2,89.5,90.0,0.6,llm,統計モデル2つが89万前後で一致し、走行10.4万kmと多い点も踏まえた。最も条件の近い事例3（福岡・13.2万km・70.9万）と、走行少なめの高価格事例の中間に位置するため90万とした。,89.33770312614179,88.41754150390625,135.1
2,215.0,195.0,0.6,llm,統計モデル（198〜201万）を出発点に、同年式・同走行の類似事例（177万）がやや低いことを考慮しつつ、ハイブリッド・装備充実・修復歴なし・ワンオーナーを加点して195万とした。,198.05943488876974,201.2183837890625,177.2
2,149.0,128.0,0.6,llm,統計モデル（134/145）を出発点に、修復歴ありのマイナスと低走行のプラスを勘案。類似事例の同グレード帯（118.5〜150.5）とも整合する下寄りの値とした。,133.85856583844466,145.24569702148438,169.9
3,159.4,152.0,0.55,llm,統計モデル予測（139万前後）を出発点に、走行距離が3.7万kmと少なく装備も充実（9型ナビ・LED・両側パワスラ等）で近傍中央値165万や同グレード事例178万もあるため、やや上方に補正した。,139.5024011503284,138.60948181152344,165.2
3,106.0,140.0,0.5,llm,LightGBM/XGBoost（124〜131万円）を出発点としつつ、装備数15と衝突被害軽減・ドラレコ・LEDなど充実装備、走行4.2万kmで類似事例の中央値155万円がやや上を示すため、中間の140万円とした。,124.44726271732196,130.98635864257812,155.7
3,240.8,252.0,0.62,llm,統計モデル予測（約260万）を出発点に、最も近い同グレード・同色・車齢2年の事例1台が246.8万で、車齢3年・低走行を踏まえやや下方修正した。,260.5515281124937,261.69000244140625,223.0
3,153.5,140.0,0.5,llm,LightGBM/XGBoostは約152-154万だが、類似事例は69〜163万で中央値120前後。人気のGクエロ・黒・保証付・修復歴なしを加味し、モデル予測をやや下方修正した140万とした。,153.85569551923552,151.95257568359375,119.0
3,285.0,285.0,0.66,llm,統計モデル（289前後）を出発点に、同グレードZ・車齢3年の類似事例が274〜275万で、走行9千kmと装備充実が加点材料。よってやや上振れの285万と判断。,288.72117195309744,290.4349365234375,229.5
3,169.5,179.0,0.6,llm,LightGBMとXGBoostの中間（約180）を出発点に、類似事例の中央値180とも整合。走行6.1万kmはやや多めだがハイブリッド・充実装備・1年保証で相殺。,173.36749600828668,185.8270721435547,180.0
3,282.3,270.0,0.62,llm,統計モデル(約274)を出発点に、同年式Zの類似事例4(276万、走行6千km)より走行3.4万kmで若干減点。装備は充実しており大きな下振れ要因はないため270万とした。,274.51198030251413,274.58453369140625,258.3
3,237.1,248.5,0.85,llm,統計モデル予測(247〜250)と類似事例245.9〜248.9が近接。特に色が同じ真珠の事例4が248.9であることを重視し、やや高めに設定した。,247.2546150122462,249.50405883789062,245.9
3,304.6,298.0,0.72,llm,統計モデル予測(290〜297万)を出発点に、車齢2年・走行2.1万kmと類似事例より条件が良く、装備も充実しているため若干上振れさせた。,292.67595964968757,290.271484375,297.1
3,183.5,163.0,0.6,llm,統計モデル155〜157万を出発点に、走行距離3.9万kmと禁煙・装備充実、同グレード同年式の非HV事例（156〜172万）を踏まえてやや上振れさせた。,157.305621326427,154.94158935546875,172.0
3,323.5,325.0,0.6,llm,統計モデル(約315)を基点に、車齢1年・9千kmと新しく装備も充実（アドバンスドパーク、前後ドラレコ等）で、車齢1年の類似事例が379万と高いことを踏まえやや上振れさせた。,316.5092020518228,314.337646484375,297.1
3,263.3,250.0,0.55,llm,LightGBM/XGBoostの257〜260万を出発点とし、類似事例が車齢6〜7年で150〜205万と低めである点、査定対象は車齢4年・上級Zグレードで装備も充実することを考慮し、やや下方修正した250万とした。,257.51455408866275,260.2909240722656,200.4
3,165.0,152.0,0.55,llm,LightGBM/XGBoostの約160万を出発点に、車齢7年・6.2万km・装備1点という条件と、近い年式の類似事例（110〜146.6万）がやや低めであることを踏まえて小幅に下方修正した。,159.65786119475496,164.6925048828125,146.6
3,245.6,258.0,0.6,llm,統計モデル2つが250前後で一致しており出発点とした。類似事例は全てハイブリッドで車齢も若く高値のため、非HV・車齢4年の本件は下方修正が妥当で、装備は充実しているため若干上乗せした。,250.6098515978411,253.14712524414062,288.8
3,98.0,125.0,0.42,llm,統計モデル（93〜103万円）と類似事例（132〜168万円）が大きく食い違うため中間を取った。類似事例より走行距離が多く車齢も高いので、事例群の下限より低めに設定した。,102.72058470716792,93.78426361083984,155.0
3,164.9,150.0,0.6,llm,LightGBM/XGBoostの約147万を出発点とし、類似事例の多くは車齢9年で価格が低い一方、同年式6年の事例4は204.9万と高い。9インチ純正ナビやトヨタセーフティセンス等の装備も良好なため、モデル予測をやや上方修正した。,147.3855172637943,146.9636993408203,125.4
3,331.4,295.0,0.68,llm,統計モデルの286〜294万を出発点に、低走行1.2万km・Zグレード・HV・保証付で装備も充実（10.5型ナビ、全周囲カメラ、フリップダウン）である点を上乗せし、類似の高価格帯事例(293.6〜321.7)寄りに調整した。,286.65359573446085,282.2598571777344,293.6
3,218.9,191.0,0.7,llm,LightGBM/XGBoostの約192〜195万を起点とし、走行1.7万kmの低走行・装備充実は加点だが、車検残5ヶ月と類似事例（188.1万の同車齢同等車）を考慮して191万とした。,192.11601030357113,194.8474578857422,175.8
3,149.8,123.0,0.55,llm,統計モデル(120〜126)を出発点に、走行距離2万kmと福祉車両(車いす仕様)の希少性を軽く上乗せ。類似事例は車齢11年で90万台もあるが低走行の点を重視した。,120.79536546686731,125.95355987548828,119.8
3,225.0,194.0,0.62,llm,LightGBM/XGBoostの約192万を起点に、車齢・走行が近い類似事例1(192万)と事例5(203.6万)の水準を考慮し、装備が少なめな点を踏まえてやや上振れの194万とした。,191.79538238901884,193.18055725097656,203.6
3,268.8,264.0,0.66,llm,統計モデル270前後を出発点にしつつ、条件がほぼ一致する神奈川・Z・HV・保証付の事例1・3がいずれも263.8で強く一致するため、その水準を採用した。,273.11715633090444,269.97650146484375,209.0
3,256.8,268.0,0.6,llm,統計モデル約278万を出発点に、同等グレードZ・装備不明の類似事例（258万）や近傍中央値250万を考慮して若干下方修正した。,277.58228177886923,280.7898864746094,250.0
3,258.5,248.0,0.62,llm,統計モデル（LGBM248/XGB246）を軸に、低走行27000kmと装備13点の充実（全周囲カメラ・BSモニタ・シートヒーター）がプラス要因。類似事例が233〜264に集まることとも整合するため中間の248万円とした。,248.4425807864981,246.209228515625,233.0
3,247.4,268.0,0.7,llm,統計モデル2つが266万前後で一致しており出発点とした。同年式・同グレードZの類似事例（279〜288万）はいずれも走行距離が半分以下のため、4万km走行分をやや減額して268万とした。,265.9759489683091,266.8621826171875,279.0
3,164.0,178.0,0.6,llm,"統計モデル予測（165〜176万）を出発点に、走行45,000kmと低走行・保証付・禁煙車・装備充実の点を加味し、類似事例1（175.8万、63,000km）よりやや上と判断した。",170.66122559586037,165.38113403320312,175.8
3,205.8,203.0,0.62,llm,LightGBMとXGBoostの中間（約200万円）を出発点とし、車齢5年・低走行3.9万km・9型ナビ+全周囲カメラなど装備が充実する点を加味してやや上振れさせた。類似事例は173.8〜286.6と幅があり不確実性は残る。,206.12411303489424,194.88543701171875,173.8
3,140.7,152.0,0.6,llm,統計モデル143万円を出発点に、低走行(2.5万km)で酷似する事例1(155.7万)や低走行事例4(165.8万)を重視し、やや上方修正した。,143.06010547823496,143.54454040527344,155.7
3,286.6,253.0,0.63,llm,"統計モデルは268前後だが、走行48,000kmと同条件の類似事例(250万・239万)が下方を示すため、やや下げて250前後と判断。禁煙車・純正ナビ等の装備をわずかに加点した。",268.0611322864487,268.71044921875,250.0
3,144.9,146.0,0.6,llm,LightGBM・XGBoost（約151〜156万円）を出発点としつつ、車齢8年・走行6.6万kmで同等装備の類似事例（145〜169万円）を踏まえ、やや下方に調整した。,151.28360267318604,155.61837768554688,119.0
3,186.1,193.0,0.62,llm,LightGBM/XGBoostの約190万を出発点とし、同グレード・同車齢の類似事例5（225.7万、走行2.4万km）より走行が倍で車検残も短いため上方修正は小幅に留めた。,189.1812749698369,191.62242126464844,205.8
3,179.3,200.0,0.6,llm,統計モデル（LightGBM 202、XGBoost 194）を出発点とし、同一グレード・同年式の事例2（走行距離が3倍で174.9万）より低走行である点を上乗せ評価した。高価格の類似事例は年式が新しく直接比較できないため重視しなかった。,202.54146615924697,194.1387939453125,248.6
3,289.3,288.0,0.62,llm,統計モデル(293〜297)を出発点に、類似事例が248〜279に集まることを踏まえてやや下方修正。Zグレード・ハイブリッド・低走行で上位帯と判断。,296.8405185660992,292.749755859375,273.9
3,186.2,178.5,0.72,llm,統計モデル(178〜182万)を出発点に、走行5万km・車検残2ヶ月とやや条件が劣る点を考慮し、同条件の事例1(176万)・事例4(166.8万)寄りに微調整した。モデリスタエアロやハーフレザー等の装備は平均的で大きな加点はない。,177.95666976402492,181.61984252929688,181.6
3,270.3,245.0,0.6,llm,統計モデル（228〜237）を出発点に、ハイブリッドGグレードの類似事例（253.7〜279.3）がやや上振れしていることを考慮し、走行3.3万km・装備充実を踏まえて中間の245万円と判断。,228.21098986950892,237.18919372558594,253.7
3,321.0,325.0,0.6,llm,LightGBM/XGBoostの約314万円を出発点に、車齢1年・9千kmと極めて条件が良く装備も充実（Zグレード・パノラマモニター・BSM等）なため、同県のZ事例326万円に近い水準へ小幅上乗せしました。,313.73910782442414,314.6477355957031,243.5
3,120.8,110.0,0.6,llm,統計モデル(99〜107)と近傍中央値114.9の中間を採用。ハイブリッド・両側電動スライド・充実装備はプラスだが、走行8.1万km・車齢10年でやや抑えた。,106.60322972145777,99.41034698486328,114.9
3,300.1,293.5,0.75,llm,統計モデル290〜293万を出発点とし、類似のZグレード事例が290万前後で一致。走行2万kmと低走行な点を軽く加点した。,290.92234451536126,292.5614318847656,290.8
3,339.0,342.0,0.72,llm,統計モデル(343-345)を出発点に、同じZグレードの類似事例2が340万円であることを重視。G グレード事例(316-326)より上位グレード分を上乗せした水準とした。,345.3091416145848,343.0147705078125,317.0
3,250.5,253.0,0.6,llm,統計モデル2つが251〜253で一致しており出発点とした。類似事例は上位グレードZ中心で価格が高く、Gクエロの同グレード事例は非HVで安いため、低走行7千kmを軽く加点して253万円とした。,251.3169044313352,252.5707244873047,281.1
3,204.9,169.0,0.5,llm,統計モデル（約173〜178万円）を出発点とし、車齢7年・走行2.2万kmと低走行である点はプラスだが、装備記載が乏しくハイブリッドでもないため、やや控えめに調整した。類似事例は車齢差が大きく参考度は限定的。,177.9618653965528,173.11416625976562,224.9
3,73.0,88.0,0.5,llm,統計モデル(77〜116)の中間からやや下、修復歴ありでXグレードという点を考慮し、類似事例のX系(74〜103)の水準に合わせた。,77.61098613145589,115.53327941894531,103.0
3,45.7,68.0,0.55,llm,修復歴あり・走行15.2万kmと類似事例より大幅に条件が悪く、統計モデル（57〜69万円）を重視。装備は充実しているためXGBoost寄りの68万円とした。,57.3927354040312,68.64894104003906,125.7
3,107.8,114.5,0.6,llm,LightGBM(114.9)と近傍中央値(115.8)が一致し、ほぼ同条件の事例1(115.8)・事例2(110)が近いため、その水準を採用。XGBoost(106)はやや低めなので軽く反映した。,114.9309049888428,105.96141815185547,115.8
3,262.0,257.5,0.78,llm,"統計モデル（LGBM258/XGB252）と近傍中央値259.8がほぼ一致し、走行46,000kmは類似事例1（43,000km/259.8万）と5（52,000km/254.1万）の間に位置するため、その中間帯を採用した。",258.41305887749326,251.81796264648438,259.8
3,156.5,178.0,0.6,llm,車齢7年・非ハイブリッドで類似事例より古いため、統計モデル(170〜176万)を出発点とし、最も近い事例1(184万、車齢5・HV)より低めに調整。装備は標準的で加点要素は限定的。,170.1367828774577,175.51414489746094,236.5
3,278.0,267.0,0.72,llm,統計モデル(268〜271)を起点に、類似事例が258〜286で走行距離が査定対象より少ない点を考慮し、やや下方の267万円とした。,271.30160707418514,268.2428894042969,272.0
3,289.0,275.0,0.6,llm,LightGBM/XGBoostの予測(265〜276万)を出発点とし、低走行3年落ちHV・全周囲ナビや電動両側スライド等の充実装備を評価。類似事例の上位帯(260〜307万)とも整合するため275万とした。,276.013960900407,265.0515441894531,260.0
3,195.0,207.0,0.7,llm,統計モデル（205〜209）を出発点とし、類似事例の同年式帯（196.9〜205）とも整合。装備が充実（パノラミックビュー、シートヒーター、前後ドラレコ、認定中古車）で走行距離も少なめのため、やや上振れさせた。,204.7746976097606,209.3786163330078,205.0
3,247.5,264.0,0.7,llm,統計モデル予測（約257）を出発点に、ほぼ同条件のZ・ハイブリッド類似事例が266〜279万円で推移している点を加味して上方修正した。,257.92532679829804,256.71392822265625,266.2
3,259.0,278.0,0.6,llm,LightGBM/XGBoostが約281万で一致し、最も条件の近い事例4（車齢3年・Zグレード・HV）が286万と整合的。車齢がやや古く走行距離も多いため僅かに下方修正した。,280.6056701702546,282.0518493652344,118.8
3,180.5,182.0,0.55,llm,LightGBM/XGBoostの約174-177万を出発点に、装備充実(全方位カメラ・両側パワスラ)と低走行を評価しやや上振れさせたが、類似事例の200万超はハイブリッドや車齢の若さによる差と判断した。,173.47591755814534,176.5561065673828,208.5
3,130.5,123.0,0.66,llm,同一店舗系のカスタム同型事例（123.5・124.5・119.8万円）が非常に近く、走行5000kmと低走行で装備も同等のため、統計モデル予測(108〜116)より類似事例帯を重視した。,116.0633070680169,108.36528015136719,124.5
3,275.0,338.0,0.68,llm,最類似の事例1（同県・同グレードZ・車齢2・HV）が330万で、GBM系予測も321〜330万と一致。査定対象は走行552kmとほぼ新車同様でナビ付きのため若干上乗せした。,330.1770909556607,321.1795349121094,188.0
3,92.4,102.0,0.55,llm,LightGBM/XGBoostの99〜105を出発点とし、修復歴なし・保証付・HVで条件の近い事例4（105万）や事例1（129.8万）も支持するため約102万とした。,98.65521845106267,104.73794555664062,82.5
3,268.9,288.0,0.6,llm,LightGBM/XGBoost（約297〜303万円）を出発点とし、上位グレードZ E-Four 4WDのHV・寒冷地仕様である点を評価。ただし走行5.7万kmとやや多く、類似のHV上位事例（260〜278万円）を踏まえてやや下方修正した。,302.9466428478172,296.9754943847656,175.8
3,105.0,109.0,0.5,llm,LightGBM/XGBoostの99〜107を出発点に、走行距離が少なく修復歴なし・1オーナー・装備充実(天井モニター、両側自動ドア、バックモニター)の加点を考慮し、近傍中央値115寄りに微調整した。,99.42882754008885,107.041015625,115.0
3,267.0,253.0,0.6,llm,統計モデル(239〜250)を出発点に、装備充実・低走行・Gグレード(Zより下)を考慮。類似事例の中央値268よりやや低めの水準に置いた。,250.27998145877257,238.9495086669922,268.0
3,320.0,308.0,0.6,llm,統計モデル（311・320）を出発点とし、類似事例が249〜335と幅広く中央値278付近であることを踏まえてやや下方に調整。車齢1年・走行2千km・HV・Zグレードと状態が良い点を考慮した。,311.3601680515685,320.1009216308594,278.0
3,140.0,140.0,0.55,llm,統計モデル2つが約136万でほぼ一致しており出発点とした。走行距離4.2万kmと少なめで装備も充実している一方、車齢9年と類似事例より古いため、やや上振れさせた140万とした。,136.65305794550113,136.50352478027344,159.0
3,276.8,274.0,0.72,llm,統計モデル(277/271)を出発点に、走行4.3万kmで年式4年と条件が近い事例5(263万)と事例4(280万)の中間帯を重視。装備は充実しているため下振れは限定的と判断。,277.3020497031932,271.27349853515625,280.0
4,149.9,148.0,0.75,llm,統計モデル（148〜150）を出発点に、装備がほぼ同一の最類似事例145.4を考慮して微調整した。,148.98095691739042,147.73992919921875,149.6
4,101.6,118.0,0.6,llm,統計モデル(約121万円)を出発点に、最類似の大阪・同条件事例が106.6万円と低めであることを考慮し、やや下方修正した。ハイブリッド・充実装備はプラス材料として大きく下げずに評価。,121.93581358291857,121.1479263305664,108.6
4,119.5,110.0,0.62,llm,LightGBM/XGBoostの110・106を出発点とし、車齢10年・6万kmで最も条件の近い事例4（89.1万）とハイブリッド分の上乗せ、装備充実を考慮して110万とした。,110.41280788578992,106.44526672363281,125.5
4,93.8,108.0,0.5,llm,統計モデル（LGBM 87、XGB 122、近傍中央値121）が割れているため中間を採り、同県同年式の類似事例（94.8〜124.4）の範囲内に収めた。ウェルキャブ4WDで装備も充実している点をやや加点した。,87.3765837006388,121.82479095458984,120.8
4,153.9,160.0,0.55,llm,統計モデル(144〜146万円)を出発点としつつ、車齢・走行距離が近い事例4(164.9万円)や充実装備(9インチナビ・パノラミックビュー・ドラレコ・保証付)を評価して上方修正した。,145.89282702855462,143.6571807861328,191.4
4,136.9,138.0,0.5,llm,LightGBM/XGBoost（136〜141万）を出発点に、類似事例が100〜175万に広く分散するため中央付近を採用。装備は充実（パノラミックビュー、LED、シートヒーター、車検整備付）で下振れ要因は少ない。,141.27019553991354,136.12295532226562,116.2
4,194.8,201.0,0.55,llm,統計モデル予測(196〜198万)を出発点に、ハイブリッド・保証付・禁煙車・車検整備付というプラス要素と、Xグレードでスライドドア電動記載なし・走行6万kmを考慮し、やや上振れの201万とした。,198.1367097647399,195.7733154296875,223.0
4,202.4,188.0,0.66,llm,LightGBM/XGBoostの予測(185〜188万円)を基点とし、車齢5年・走行2.8万kmでほぼ同条件の事例2(193.4万円)が近いため、やや高めに寄せた。装備は同等以上。,184.6838759041558,188.2930145263672,147.8
4,264.3,280.0,0.72,llm,LightGBM/XGBoostの約277万を出発点に、走行1.6万kmと低走行で近傍中央値283万も踏まえ、装備数がやや少ない点を差し引いて280万とした。,277.9572861754765,276.7945251464844,283.4
4,171.2,168.0,0.5,llm,統計モデル約158万を起点に、車齢8年ながら低走行4.3万kmで装備充実（フリップダウン・全方位カメラ・両側パワスラ・禁煙）である点を加味して小幅に上振れさせた。類似事例は車齢が2〜5年若く高値のため参考程度に留めた。,157.99533935712773,158.0211181640625,210.8
4,276.8,278.0,0.63,llm,統計モデル(287〜291)を出発点とし、類似事例のZグレード同年式帯(262〜285)がやや下であることを踏まえて微調整した。HV・Zグレード・充実装備・低走行はプラス要因。,287.40725824317224,291.0286865234375,245.6
4,143.4,142.0,0.6,llm,統計モデル予測（136〜145）を出発点とし、走行距離2.6万kmと少なく類似事例中でも良条件（30km台の事例4は158.5）である点をやや加点した。,136.00969293270657,144.62435913085938,135.4
4,195.5,189.0,0.66,llm,統計モデル予測（185〜188万円）を出発点に、類似事例が192〜198万円台に集まる点と装備が充実（両側パワスラ・セーフティセンス・フルセグ）を考慮しやや上方修正。走行距離がやや多い点は減額要因。,187.56839925610873,185.02435302734375,194.6
4,283.4,258.0,0.45,llm,LightGBM/XGBoostは約277-283万だが、類似事例は130-230万に分布。上位グレードZ・低走行2.1万km・保証付を評価し、モデル予測をやや下方修正した値とした。,283.36721794756954,276.6047668457031,168.0
4,188.2,182.0,0.62,llm,LightGBM/XGBoostの180〜187を出発点に、同県・同年式帯の類似事例（177.4、173.1、193.4）を考慮し、装備充実のグランパー仕様として182万円と判断。,186.71001230221208,180.84054565429688,173.1
4,245.0,252.0,0.6,llm,LightGBM/XGBoostの予測（245〜251万）を出発点に、Zグレード・低走行8000kmで安全装備が充実している点を加点し、非ハイブリッドで類似のHV事例（275万）より下と判断した。,250.78923246213822,244.77639770507812,263.5
4,210.6,199.0,0.63,llm,LightGBM(200.9)とXGBoost(193.1)の中間を基点に、走行距離3.2万kmと車検残9ヶ月、フリップダウンモニター等の装備が類似事例より有利な点を加味して199万円とした。,200.93444084115882,193.11871337890625,190.6
4,99.3,108.0,0.55,llm,LightGBM/XGBoostの約105〜107万を出発点に、車齢10年・7.1万kmで同条件の類似事例（90.8〜118.8万）とも整合。後席モニター等の装備を軽く加点した。,106.76830227741472,104.7515640258789,118.8
4,338.3,332.0,0.68,llm,統計モデル（331〜338）を出発点とし、未使用車・低走行という好条件と類似事例（314〜349万円）の価格帯を考慮して中間的な332万円とした。,330.9243338063926,337.814208984375,319.4
4,300.0,288.0,0.68,llm,LightGBM/XGBoostの予測（287〜290万円）と近傍中央値291万円がほぼ一致。類似事例は新車同然の1年落ちが約300万円、3〜4年落ちが240〜260万円で、車齢2年・1.8万km・ハイブリッドの本車はその中間よりやや上と判断した。,289.9220268586605,286.96160888671875,291.1
4,200.5,188.0,0.6,llm,統計モデル（LightGBM/XGBoost約192-197万）を起点に、類似事例が145-166万に集まる点を考慮してやや下方修正。ただし査定対象は走行1.1万kmと極めて少なく装備も充実するため、類似事例より高い水準が妥当と判断。,196.66529263632984,192.0797119140625,160.8
4,106.8,91.0,0.6,llm,統計モデル(89.7〜94.9、近傍中央値89)を出発点とし、走行距離がやや多い一方でワンオーナー・禁煙車・シートヒーター等の装備と無修復・保証付きを加味して91万円とした。,89.65896406079429,94.93118286132812,89.0
4,204.9,184.0,0.62,llm,統計モデル2つ（181/186）と近傍中央値180がほぼ一致し、車齢6年・6万km・HV・Gクエロという条件は事例3（180.1）よりやや上位。装備も充実しているため184万円とした。,180.9462837920376,186.0269775390625,180.1
4,301.1,301.0,0.72,llm,非ハイブリッドの類似事例（301.5、301.4）が最も条件が近く、モデル予測292前後よりやや上。ハイブリッド事例の317〜331は割高要因として除外し、301万円とした。,292.91334932663216,292.05596923828125,317.9
4,220.7,211.0,0.68,llm,LightGBM/XGBoostの211〜216を出発点とし、走行距離が類似事例より少なく無修復・装備充実で上振れ要素、類似事例の上位帯(208.7〜215.7)とも整合するため約211万円とした。,211.6586522584265,215.8067169189453,196.8
4,163.8,138.0,0.6,llm,統計モデル（139〜143万円）を出発点に、車齢10年・低走行・保証付きで同年式事例（143万・102万）の中間帯を考慮し、やや控えめの138万円とした。,139.30684426560995,143.26531982421875,153.9
4,154.0,97.0,0.5,llm,LightGBM/XGBoostの予測(89〜98万)を出発点とし、走行距離12.4万kmと非ハイブリッド・Xグレードという条件から類似事例の高価格帯(130万超はHVや低走行)は適用しにくいと判断。禁煙車・純正ナビ等の装備は小幅プラス。,88.99644318837397,98.39801788330078,131.9
4,160.0,145.0,0.55,llm,統計モデル(139〜155万)を出発点とし、修復歴ありが大きな減額要因である一方、類似事例は全て修復歴なしで180万超のため上振れ材料は限定的と判断した。,139.58447062801645,155.10890197753906,193.6
4,139.8,131.0,0.66,llm,LightGBM/XGBoostの127〜132を出発点に、同県・同グレード・同条件の類似事例3（133.3万）と装備の充実（18点、シートヒーター等）を考慮して131万とした。,127.07805370827978,131.5653076171875,133.3
4,193.5,198.0,0.5,llm,統計モデル（207〜221万）を出発点にしつつ、類似事例の多くが140〜170万台で走行距離5.8万kmと装備が中位である点を考慮し、やや下方に調整した。,221.08706183257175,207.4913787841797,144.0
4,110.2,118.0,0.55,llm,統計モデル110前後を起点に、走行距離3.3万kmの少なさと純正エアロ・LED等の装備を加点。ただしグレードXで類似事例のGより下位のため、近傍中央値120.8を少し下回る水準とした。,109.89775742265729,110.74983215332031,120.8
4,252.0,272.0,0.6,llm,類似事例はいずれもハイブリッドで290万円前後だが、査定対象はガソリン車のためモデル予測（242〜254万円）を下方の根拠とし、装備充実・低走行を加味して中間の272万円とした。,253.80730599621754,242.44287109375,299.8
4,199.8,207.0,0.62,llm,統計モデル約202万を出発点に、条件が最も近い事例1（車齢5年・4.7万km・209万）を重視し、装備がやや少ない点を微調整して207万とした。,202.94060165285748,201.30137634277344,232.4
4,200.3,201.0,0.6,llm,統計モデル(198〜199)を出発点に、低走行距離(1.4万km)と充実装備をやや加点。類似事例は車齢が2年若く価格が高めなので大きく引き上げない。,197.75346027144496,199.039794921875,215.4
4,305.2,292.0,0.7,llm,統計モデル(294〜297)を出発点に、同グレードZ・HV・低走行の類似事例(300、289.9)が近い水準を示す一方、走行1.1万kmと車検残2ヶ月がややマイナスのため微調整した。,294.3317755454719,296.55328369140625,269.9
4,266.2,285.0,0.72,llm,LightGBM/XGBoostの281〜285を出発点に、広島県・真珠色の類似事例(289.3)や同条件帯の275〜309のレンジを加味して中間値とした。,281.29648209846323,284.59893798828125,289.3
4,298.0,295.0,0.72,llm,統計モデル予測（約291）と同グレードZの類似事例（297・298）を重視し、両者の中間帯に設定した。ファンベース系の低価格事例はグレードが異なるため除外した。,291.2909856789311,290.58221435546875,297.0
4,278.0,280.0,0.68,llm,統計モデル276前後を起点に、Zグレードで走行1万kmと少なく、装備も充実（パノラミックビュー・BSM・AC100V・ワンオーナー）である点を上乗せし、類似Z事例283・275・273の範囲内で280と判断した。,276.12174076491516,275.79791259765625,273.0
4,200.0,190.0,0.4,llm,統計モデルは270万前後を示すが、装備テキストに「冠水歴車」があり大幅減価要因。同じ冠水歴の類似事例4が同県で相場比大きく安いため、Z・低走行の加点を加味しても200万を下回る水準と判断した。,278.7353655335201,267.1610412597656,213.8
4,145.0,143.0,0.62,llm,統計モデル（LGBM/XGB約146〜150万円）を出発点とし、類似事例は車齢6〜10年・走行距離も多く価格が低いため直接比較は不適。査定対象は5年・2.8万kmとより新しくハイブリッド・全方位カメラ・クルコン装備で上振れ要因があるが、修復歴ありを考慮し予測をやや下げた。,145.5830969993883,150.4856719970703,109.0
4,169.9,180.0,0.6,llm,統計モデル2種と近傍中央値がいずれも約180万円で一致しており、類似事例も160〜200万円に分布するため中心値を採用。装備情報が不明で差別化要素がないことも考慮した。,180.55416816472524,180.47482299804688,180.0
4,247.0,268.0,0.5,llm,統計モデル（250〜254万）を出発点としつつ、近傍中央値282万と未使用車・1年落ち・低走行という好条件を加味して上振れさせた。ただしグレードがZより下のXであるため、Z事例（282〜323万）より抑えた。,254.26571716420517,250.3353729248047,282.0
4,165.0,178.0,0.45,llm,LightGBM/XGBoost（154〜165万）を出発点に、走行2.9万kmと低走行・保証付き・車検残19ヶ月というプラス要因、および同型福祉車両の類似事例が205〜230万に集まる点を考慮して上振れ補正した。ただし装備が少なく事例のばらつきも大きいため中間値とした。,165.02695324201406,154.34823608398438,224.9
4,200.0,168.0,0.5,llm,統計モデル（175〜184万円）を出発点に、車齢6年・低走行・保証付HVという好条件を評価しつつ、最も近い事例1（166万円）や他事例が低めであることを考慮してやや下方に調整した。,174.87511886493417,184.24658203125,88.4
4,169.0,175.0,0.6,llm,統計モデル(175〜181)を出発点とし、車齢6年・低走行・ハイブリッド・クエロ装備で最類似事例(175万)と整合するため175万とした。他の類似事例は車齢が高く参考度を下げた。,175.01731231351962,181.0626678466797,141.0
4,240.0,270.0,0.6,llm,統計モデル予測(268〜280)を出発点とし、車齢2年・走行2千kmと類似事例(車齢4年で240〜250)より条件が良く、両側電動スライドドア等の装備もあるため上振れを許容して270万円とした。,268.1320716269034,279.9427185058594,240.0
4,149.0,186.0,0.6,llm,統計モデル約192万を起点に、車齢7年・車検整備無・ファンベースGという点を軽く減点。類似事例（HV5年で193〜223万、非HV9〜10年で115万）の中間帯に収まる。,192.68735774481743,192.35023498535156,193.5
4,172.7,161.0,0.78,llm,最類似の事例1（車齢・走行・グレード・色までほぼ一致）が159.4万円で、LightGBM/XGBoostの161〜164万円とも整合するため。他の類似事例は車齢3〜4年と条件が大きく異なるため重視しなかった。,161.00204347678672,164.31312561035156,228.8
4,275.0,268.0,0.62,llm,統計モデル予測(約260)を起点に、最類似事例(275、京都・同グレード・HV)と装備充実(アドバンストパーク・タイヤ新品)を加味して上方修正。ただし走行距離がやや多い点を割り引いた。,260.60351553512567,260.24444580078125,275.0
4,246.0,252.0,0.62,llm,統計モデル予測(246-248)を出発点に、同じGグレード・HVの事例3(249万)がほぼ同条件で、走行距離がやや少ない点をわずかに加点した。Zグレードの高値事例はグレード差のため重視しなかった。,245.86260763305313,248.4938201904297,273.0
