fold,実際,機能B,confidence,由来,理由,LightGBM,XGBoost,近傍5件の中央値,参考: LightGBM+文字TF-IDF
2,5499.0,9600.0,0.6,llm,"LightGBM/XGBoostの予測（約9,300〜9,800）を出発点とし、最も類似度の高い事例1・2が約10,000であることを踏まえてやや上方に調整した。低価格事例は走行距離が多いか状態不明のため重みを下げた。",9291.119313018256,9838.091796875,9990.0,9245.4991175949
2,18999.0,30500.0,0.5,llm,LightGBM/XGBoostの27k前後を出発点に、走行距離が類似事例より短く状態がlike newで、近傍中央値35kも考慮して上方修正した。,27111.172454667703,25580.486328125,34921.0,30779.847392403084
2,25995.0,20500.0,0.72,llm,"ガソリン仕様の類似事例（19,495・21,990）が統計モデル予測(約18.4〜18.9千)と整合し、ディーゼル車の4万円台は燃料違いによる高値なので除外した。状態excellent・4WDを考慮し予測をやや上方修正した。",18909.151690213675,18407.701171875,41600.0,25367.50128974099
2,19900.0,14500.0,0.5,llm,"統計モデルは約11,400〜11,900だが、類似事例は14,000〜22,500と高め。SRT8はV8上級グレードでプレミアムがつくため、モデル予測より上、類似事例中央値やや下の14,500とした。",11387.224500842822,11851.388671875,16991.0,17700.989349557272
2,3850.0,7600.0,0.62,llm,"LightGBM/XGBoostの7,400〜7,850を出発点に、類似事例が6,500〜9,999と幅広く中央値7,000前後であることを踏まえ、excellent・clean名義の加点を少し見込んで7,600とした。",7846.744080750062,7378.38916015625,6950.0,6495.490547174335
2,4895.0,4450.0,0.72,llm,"統計モデル予測（約4,500）を出発点とし、類似事例が4,000〜5,500に分布する中で走行距離が16.7万マイルとやや多く状態不明のため、わずかに下方修正した。",4506.827366875986,4535.38330078125,4500.0,3987.028508476661
2,3995.0,4100.0,0.6,llm,"統計モデル予測(約3,900〜4,000)を起点とし、類似事例が2,000〜5,500と幅広いが中央値は約4,000で整合。状態goodと走行距離がやや少なめな点を軽く加点した。",3861.096028684107,3995.873046875,3995.0,4288.575550434784
2,38634.0,38500.0,0.82,llm,"完全一致の類似事例3件（同州nc含む）がすべて38,634で、統計モデル予測36-37千とも整合。低額の事例4は情報欠損の外れ値として除外した。",36879.458969265615,36148.93359375,38634.0,36687.86297187888
2,8500.0,9200.0,0.5,llm,"統計モデル約1万ドルを出発点に、類似事例が3千〜2.35万と幅広く中央値7,500であることを踏まえ、excellent状態だがrwd・25万マイルの点を考慮してやや下方修正した。",9988.600777356412,10030.875,7500.0,9746.21501867316
2,4999.0,5500.0,0.45,llm,"統計モデルは4,000〜4,300と低めだが、類似事例は3,500〜9,995で中央値約8,000と高い。情報欠損が多く不確実なため、両者の中間やや下の水準とした。",4074.2181804074785,4263.66259765625,7995.0,6083.678068415239
2,7950.0,5600.0,0.6,llm,"LightGBM/XGBoostの予測(約5,600〜6,000)を出発点とし、類似事例が4,500〜7,000に分布する中で、走行距離が21.8万マイルと類似事例より多い点を減点材料として中央付近やや下に設定した。",5604.469861255855,6033.5078125,5299.0,6331.617653194229
2,10888.0,8900.0,0.62,llm,"統計モデル予測(9,050〜9,320)を出発点に、類似事例が4,450〜9,419とばらつくため中央寄りへ僅かに下方修正した。属性が最も近い事例1・3・5（8,750〜9,419）と整合する水準。",9320.11200365012,9050.9873046875,8750.0,9526.114529881275
2,19995.0,21500.0,0.6,llm,"統計モデル予測（約22.7〜23.1千）を出発点にしつつ、低走行の最類似事例が22,194、他は16〜20千台と幅があるため、やや下方に調整した。",23070.308835001524,22716.88671875,18995.0,24650.59434856294
2,48900.0,44000.0,0.6,llm,"類似事例（特に類似度0.996の1年落ち低走行Scat Pack=47,098）が高値帯であり、近傍中央値45,990も同様。統計モデル予測(32.6k-35.9k)は装備グレードを反映しきれていないと判断し、両者の中間よりやや類似事例寄りに設定した。",32596.13400097319,35884.2421875,45990.0,40985.85022297588
2,9000.0,10600.0,0.62,llm,"LightGBMとXGBoostの予測（約10,500〜11,000）を出発点とし、類似事例の価格帯（8,500〜12,500、中央値10,500）とも整合するため中間値を採用した。",10495.820913593963,10978.4609375,10500.0,10478.49706300374
2,14495.0,14200.0,0.62,llm,"LightGBMとXGBoostの中間を出発点とし、車齢4年・同型の類似事例（14,995・14,999）がやや高めであることを加味した。走行距離はやや多いため上限は取らなかった。",15273.789768900308,13643.025390625,12995.0,15355.2920913805
2,28995.0,38000.0,0.72,llm,LightGBM/XGBoostの約3.9万を出発点に、類似事例が3.1〜3.9万で中央値約3.7万のため、やや下方に調整した。,39373.76824017343,38661.58203125,36988.0,36696.906671179364
2,7750.0,7300.0,0.5,llm,"LightGBM/XGBoostは6千前後だが、類似事例は5,900〜10,750で中央値約9,000と高め。like new・4wdの好条件を加味し、両者の中間やや上の7,300とした。",6083.995552952982,5621.53662109375,8995.0,5598.442498242756
2,5500.0,4300.0,0.5,llm,"統計モデル（3,000〜3,500ドル）と類似事例（4,800〜6,000ドル）が食い違うため中間を採用。状態がgoodで走行距離が類似事例より多い点を割り引き、excellent事例より低めに設定した。",3508.4255616318933,3051.4794921875,5950.0,4186.928023646901
2,17500.0,15500.0,0.5,llm,"統計モデル（LGBM16.7k/XGB19.3k）とディーゼル類似事例（11.5k〜14.2k）の中間を取り、カミンズディーゼル・オートマ・4WDのプレミアムを考慮して15,500ドルとした。",16703.321368260487,19304.986328125,11984.0,16650.595283209153
2,23900.0,20500.0,0.6,llm,統計モデル予測(19.6k〜22.6k)を出発点とし、車齢3年で類似事例(車齢7〜8年で13〜17k)より新しく上位グレードEX-L AWDである点を加味。ただし走行距離8.2万マイルはやや多いため予測中央付近に寄せた。,19567.689809346477,22597.244140625,13480.0,22203.652500200984
2,22477.0,22500.0,0.55,llm,"LightGBM/XGBoostは約2.5万ドルだが、類似事例の中央値は約1.95万ドルとやや低い。4WD・6気筒・excellentという上位装備を加味し、両者の中間よりやや上の22,500ドルとした。",25821.510385747744,24592.529296875,19500.0,24416.86162106163
2,18695.0,17500.0,0.6,llm,"統計モデル予測(約19,000〜19,300)を出発点にしつつ、類似事例の中央値が16,500前後で走行距離も6.7万マイルと多めのため、やや下方修正した。",19344.428064497086,19068.70703125,16500.0,15026.398440916313
2,39995.0,8500.0,0.4,llm,統計モデル（約5.4〜5.8千ドル）と類似事例（3.5〜7.5千ドル）を出発点としたが、査定対象のG500はEクラス等のセダン系と異なりGクラスSUVで中古市場での残価が著しく高いため、証拠帯の上限をやや上回る水準に補正した。,5794.432757481804,5388.4658203125,4000.0,5864.036962779919
2,27500.0,27700.0,0.7,llm,"LightGBM/XGBoostの28.2k/27.6kを出発点とし、類似事例が26k〜34kに分布して中央値27,489であることから中間値を採用。状態・駆動が不明な点で加点はしていない。",28159.39288596769,27570.35546875,27489.0,28144.734054113953
2,5900.0,5200.0,0.5,llm,"統計モデル（約4,200〜4,400）を出発点に、高走行距離ながら類似事例が5,300〜7,500と高めであることを考慮し、やや上方修正した。",4198.331077065285,4400.95849609375,7499.0,4202.324647543928
2,73988.0,63500.0,0.55,llm,"統計モデル予測（約61-62千ドル）を起点に、類似事例は走行距離がより短く高価格帯だが、査定対象は5万マイル超で減価するため、走行距離が近い事例2（53,995）との中間を考慮して6.3万ドル台と判断した。",60944.00637827186,62168.17578125,72777.0,66345.09246599756
2,11495.0,12800.0,0.6,llm,"統計モデル（約13,300）を出発点とし、類似事例は全てclean titleで15,000前後だが、査定対象はrebuilt titleのため減価を見込み、やや下方に調整した。",13294.95106280982,13252.078125,15299.0,12555.474372877989
2,8000.0,7500.0,0.6,llm,"統計モデル（約7,200〜7,400）を出発点とし、類似事例はclean名義で8,000〜10,000、rebuiltは5,500と分散。査定対象はgood状態・14.6万マイル・rwdでやや控えめとみて7,500とした。",7188.865774445378,7415.70654296875,7995.0,6398.462100978026
2,1500.0,4600.0,0.55,llm,"モデル予測は約6,200だが、最も近い同車種ML500の事例が3,500、近傍中央値も4,000と低め。状態はgood止まりで走行13万マイルのため、モデル値より下方修正した中間値を採用。",6276.1336513073675,6171.83935546875,4000.0,5494.262359951517
2,4500.0,3600.0,0.45,llm,"統計モデル(3,740〜5,229)と類似事例中央値4,490を出発点に、salvage名義による減額を考慮して下寄せした。類似事例は全てclean名義で状態もばらつきが大きいため確信度は中程度。",5228.520960987231,3740.38330078125,4490.0,3999.518234668083
2,10995.0,13200.0,0.6,llm,"統計モデル（13,500〜14,000）を出発点とし、同年式の類似事例が9,000〜11,500と低めであることを考慮してやや下方修正した。状態excellentはプラス材料。",14030.092091228333,13487.4169921875,13998.0,12929.068583154522
2,6800.0,6600.0,0.72,llm,"統計モデル（6,200〜7,100）と類似事例の中心帯（6,500〜7,200）が概ね一致。走行距離が類似事例より多めのため、やや下寄りの6,600とした。",7062.849618052543,6248.83984375,6995.0,6771.998835166752
2,27000.0,30000.0,0.45,llm,統計モデル（35〜37千ドル）と類似事例中央値（約24千ドル）の中間を取り、ディーゼル・4WDのHD2500というプレミアム要素を加味して3万ドルとした。事例のばらつきが大きく確信度は中程度。,37042.008011765654,34918.3046875,23900.0,35684.740859747624
2,6000.0,4750.0,0.72,llm,"統計モデル予測(約4,200〜4,900)を出発点に、類似事例が4,500〜6,000に集中している点を加味。走行距離は平均的で状態不明のため中央付近の値とした。",4525.620795228245,4219.625,4900.0,3669.830091859407
2,9250.0,9250.0,0.78,llm,"完全一致の類似事例が2件とも9,250であり、統計モデル予測(8,200前後)より類似事例を重視した。他の事例も8,900〜9,250付近に集まる。",8240.244921628893,8194.6640625,9250.0,8348.314246656633
2,13275.0,14500.0,0.5,llm,"統計モデル2種（13.8k〜15.2k）と近傍中央値13,995を出発点とし、4WDピックアップである点（類似の4WD事例は17.5k〜19.8k）をわずかに加点した。事例のばらつきが大きいため確信度は中程度。",13785.924600072558,15202.1171875,13995.0,12930.028490020628
2,14495.0,14700.0,0.72,llm,"統計モデル(約15,000〜15,300)を出発点に、走行距離が9.8万マイルと多い点を考慮して近傍事例(13,750〜16,700)の中間帯へ少し下方修正した。",15327.194892249223,14967.9208984375,13995.0,15594.078435000147
2,20988.0,21000.0,0.6,llm,統計モデル（約2.2万）を起点に、類似事例は車齢4〜7年で高価格帯、車齢14年は1.6万と幅が広い。査定対象は車齢10年・7.4万マイルで中間的なため、モデル予測をやや下方修正した2.1万とした。,21808.1306947695,22037.76171875,26500.0,20790.618181606467
2,22995.0,21500.0,0.6,llm,"統計モデル(約20,200〜21,600)を出発点とし、類似事例の多くが19,000〜23,000に収まることから中央付近を採用。車齢5年・低走行・clean・MTで同年代事例よりやや強気に設定。",21639.118762750822,20199.322265625,19995.0,22914.978235766772
2,16000.0,14700.0,0.62,llm,統計モデル予測(14.5k〜15.3k)を出発点とし、類似事例も13k〜17kに集中。状態good・lien名義のマイナスを考慮して中央値をやや下回る水準とした。,15250.131887440873,14565.515625,14995.0,13790.524139526218
2,12495.0,12900.0,0.6,llm,統計モデル(11.3k〜12.0k)を出発点に、類似事例の中央値が約13.9kと高めで、状態がlike newである点を加味して やや上方修正した。,12040.32925682218,11267.802734375,13976.0,12060.082525308206
2,9495.0,9600.0,0.62,llm,"統計モデルは11,200前後だが、類似事例は6,800〜9,000に集中しており、やや下方修正した。走行距離が少なくクリーンタイトル・マニュアルの点を考慮し類似事例上限をやや上回る水準とした。",11186.746070084335,11398.537109375,8600.0,10010.346394435928
2,59800.0,61000.0,0.55,llm,"LightGBM/XGBoostがともに約62,000で一致しており、車齢3年・低走行・like newという条件は類似事例(51,999〜74,999)の中でも上位帯に相当するため、モデル予測をわずかに下げた61,000とした。",62487.68158335092,62140.05859375,58000.0,40280.733405887855
2,9000.0,8000.0,0.5,llm,"統計モデル（6,900〜7,500）を出発点に、V8・excellentという上振れ要因（類似事例4のV8 excellentは9,995）を考慮して若干上方修正した。走行距離17万マイルは重い減点材料。",6930.639572034627,7512.17578125,6995.0,7281.900338561124
2,27988.0,28500.0,0.6,llm,"モデル予測（約26.5〜27万台=約27,000ドル）と類似事例中央値29,990の間を取った。走行距離が類似事例より多く4x2であるため上限より抑えた。",27053.374674967567,26546.310546875,29990.0,25914.437509391533
2,7999.0,7200.0,0.72,llm,"LightGBM/XGBoostの予測(約7,000〜7,300)を出発点に、類似事例が6,250〜7,995に分布することを踏まえた。like new状態とSRグレード・V6を小幅なプラス要因として評価した。",6984.660081850944,7296.9775390625,6877.0,7385.51385344642
2,6000.0,4600.0,0.66,llm,"統計モデル（4,417〜5,273、近傍中央値4,500）を出発点に、類似事例が3,600〜6,495で大半が4,000〜4,900に集中。車齢20年でやや古いが状態like newを小幅プラス評価した。",4417.28639818814,5273.26708984375,4500.0,4352.957751966459
2,2000.0,3750.0,0.62,llm,"統計モデル(3,200〜3,950)を出発点に、good状態の類似事例(3,500〜3,950)が同水準であることを重視した。excellent事例は上振れとみなし採用しなかった。",3528.0111900917555,3203.891357421875,3950.0,3028.1007868422003
2,6500.0,6100.0,0.6,llm,"統計モデル（約5,900〜6,000）を起点に、走行距離が多くlien名義であるマイナス要因を考慮。類似事例の低価格帯（5,500〜6,200）と整合するため小幅上方修正にとどめた。",5999.64485073934,5869.69384765625,7495.0,6804.784234995998
2,29700.0,21500.0,0.6,llm,"統計モデル2つ（約20.6k〜22.2k）を出発点とし、車齢5年・clean名義・7万マイルという良好な条件は類似事例中で最上位クラス。状態がgood止まりの点を軽く減点して21,500ドルとした。",20588.850506741146,22246.93359375,14750.0,24907.460343293238
2,4500.0,6300.0,0.62,llm,"統計モデル予測（約5,900〜6,500）を出発点に、類似事例が5,200〜8,995と幅があるものの中心は6,000台。状態excellentを小幅にプラス評価した。",5914.833153833216,5972.33349609375,6500.0,6666.454929858926
2,5800.0,6200.0,0.55,llm,"統計モデル予測(7.0k〜7.7k)を出発点にしつつ、SS/V8の最類似事例7,000ドルと、他のV6事例が4〜6千円台であることを踏まえて中間やや上に調整した。状態がgood止まりな点も減額要因。",7042.202389382702,7746.54931640625,4750.0,7331.946291695611
2,34990.0,33200.0,0.7,llm,"統計モデル3種が約32,500〜32,600で一致しており、これを出発点とした。類似事例のA5系（30,990〜34,990）とも整合し、車齢2年・走行1.2万マイルと条件が良い分わずかに上振れさせた。",32513.34846745009,32605.908203125,32590.0,35866.0433338245
2,18977.0,18500.0,0.68,llm,"ほぼ同一条件の事例1（17,977ドル、走行距離やや多め）を最重視し、XGBoost約17,950とLightGBM約21,010の中間としてやや上振れさせた。",21009.667876556156,17949.525390625,15500.0,21093.187153083694
2,8689.0,19000.0,0.66,llm,"統計モデル予測（約18,100）を出発点に、類似事例が18,000〜25,000で中央値約20,000と高めであることを考慮し、状態goodで4WD・6気筒の点も踏まえて中間の19,000とした。",18140.76782875849,18094.251953125,19998.0,18416.86234667014
2,35999.0,34000.0,0.62,llm,"LightGBM・XGBoostの予測（33-35千ドル）を出発点とし、類似事例が30千〜40千ドルに分布することから中間的な34,000ドルとした。同車種で走行距離もやや少なめな点を考慮。",34808.17044618957,33192.08984375,31495.0,33139.47368832744
2,42994.0,39500.0,0.5,llm,統計モデル(約36.5千)を出発点に、車齢2年・低走行・like new・4WD FX4という好条件と、近傍事例が44〜45千に集まる点を考慮して上方修正した。,36392.65398973732,36627.00390625,44500.0,46685.94240476215
2,6295.0,6300.0,0.72,llm,"類似事例が6,000〜6,500に集中しており、XGBoost予測とも整合。LightGBMのやや高い値を少しだけ考慮して6,300とした。",7559.989615085566,6498.39404296875,6000.0,6566.645063181683
2,26988.0,19500.0,0.45,llm,統計モデル予測（約18.8k）を出発点に、類似事例が10.5k〜33.6kと広く分散し中央値20.9kであることを踏まえ、やや上方修正した。FWDで装備情報が不明なため確信度は低い。,18791.229223912665,18829.52734375,20875.0,20105.679141688088
2,1000.0,13000.0,0.62,llm,"類似事例が12,990〜15,000に集中し中央値13,995である一方、GBMは10,800〜11,200と低め。両者を折衷しつつ類似事例側にやや寄せた。",10777.57156115421,11206.5546875,13995.0,11111.237220102877
2,68900.0,62000.0,0.6,llm,"統計モデル（LGBM 61.5k、XGB 67.8k）を出発点とし、同型のレンジローバー・スーパーチャージド事例（57,990〜66,000）と整合する水準を採用。低走行距離はプラス、車齢5年はやや下押しと見て中間値とした。",61519.6405792168,67780.609375,44995.0,61748.625987026986
2,14500.0,11500.0,0.45,llm,"統計モデル予測(約9,500〜9,700)を出発点にしつつ、近傍中央値14,000や高値のディーゼルF350事例を考慮して中間的にやや上振れさせた。状態goodで走行距離が多い点は下押し要因。",9514.582853918375,9663.2548828125,14000.0,8202.50337963922
2,6995.0,5800.0,0.6,llm,統計モデル予測(6.2〜6.5千)を出発点に、類似事例が4千〜7千で中央値約6千、同州MIの高走行事例が低めだったため、やや下方修正した。,6465.965210440998,6210.61181640625,5995.0,5104.186832606135
2,3500.0,3600.0,0.68,llm,"統計モデル予測（3,375〜3,761）と近傍中央値3,600がほぼ一致し、類似事例も3,500前後が多いため中央値付近を採用。",3761.3143234011936,3375.029296875,3600.0,3880.09916644673
2,12977.0,11800.0,0.6,llm,"統計モデル予測(約13,200)を出発点にしつつ、類似事例の多くが9,000〜12,000であり走行距離も152k marlと多いため、やや下方修正した。",13226.35796463278,13265.6865234375,10995.0,14554.250470761972
2,24998.0,24998.0,0.86,llm,"完全一致の同一車両事例が3件（同州VA含む）すべて24,998ドルで成約しており、統計モデルの予測より類似事例の一致度を重視した。",18296.74299712754,20898.810546875,24998.0,20619.95107378068
2,12950.0,12800.0,0.5,llm,"統計モデル(LGBM 14,475/XGB 12,989)を出発点に、類似事例が8,000〜15,496と幅広く中央値は11,000前後であることを踏まえ、やや下方に調整。like new・clean titleである点は加点要素として考慮した。",14475.139500903333,12988.8935546875,10990.0,12020.636061897205
2,6400.0,6600.0,0.6,llm,"統計モデル2つが約6,700で一致し、類似事例も4,100〜9,500と幅はあるがおおむねその帯域。走行距離がやや多い点を考慮し6,600とした。",6749.514844402937,6704.12060546875,6400.0,7157.837695798874
2,4499.0,5100.0,0.6,llm,"統計モデル予測(約5,700)を出発点に、類似事例の中央値が4,800前後で高走行・車齢17年であることを考慮し、やや下方修正した。",5722.336261028375,5692.18603515625,4800.0,5461.197530497935
2,7499.0,3900.0,0.5,llm,"類似事例が2,500〜5,500に集中し中央値3,499であるため、GBM予測(6,200前後)は高すぎると判断。走行距離が比較的少ない点を加味して類似事例帯の上寄りに設定した。",6160.446038743578,6380.99658203125,3499.0,6387.091705303561
2,33500.0,28000.0,0.6,llm,"LightGBM(30.7k)とXGBoost(23.5k)の中間で、近傍中央値29,000および類似事例の主要帯(27k〜32k)に整合する水準を採用。走行距離4.5万マイル・clean titleでV8のGTとして妥当と判断した。",30662.906988555947,23481.14453125,29000.0,30179.019890292595
2,49995.0,51000.0,0.5,llm,統計モデル予測(約56-57千)を出発点にしつつ、Nautilus系の類似事例が38-42千と低めであることを考慮して下方修正。ただしBlack Labelの最上級グレードかつ走行3千マイル未満と極低走行のため、通常のNautilusより高めに設定した。,57413.77865437658,56236.796875,41975.0,52557.53801627319
2,19995.0,23800.0,0.72,llm,"LightGBM/XGBoostの24.1k/23.5kを起点に、極めて近い事例1（24,995）と同年式帯の22.6k前後を勘案。like new・低走行を評価しつつ中間値とした。",24069.09046728512,23512.640625,21990.0,21895.232655689353
2,22500.0,22800.0,0.6,llm,"LightGBM/XGBoostと近傍中央値がほぼ22,500〜22,750で一致しており、類似事例もガソリン車は17,000〜25,900の範囲に収まる。状態がlike newな点をわずかに加点した。",22748.713236554595,22618.85546875,22500.0,26196.640757021727
2,5600.0,6200.0,0.6,llm,"統計モデル（約5,000〜5,100ドル）を出発点に、類似事例が6,800〜8,700ドルと高めであることを加味して中間値を採用。走行距離19.6万マイルと状態goodは類似事例より不利なため上限側は避けた。",5106.3080940582595,5003.26513671875,7400.0,6044.11797723695
2,14998.0,18200.0,0.62,llm,"統計モデル（約19,300〜20,000）を出発点としつつ、クリーンタイトルの類似事例が16,900〜20,000に分布するため中間値へ調整。rebuilt事例は除外した。",20032.846497970088,19283.23828125,16882.0,16127.543759705422
2,11995.0,11200.0,0.6,llm,"統計モデル（約12,700〜13,100）を出発点としつつ、clean名義の類似事例が9,490と13,488と幅がある一方、salvage/rebuilt事例は8千台のため下方修正した。",12720.735935935198,13083.3857421875,9490.0,12035.777091404141
2,18990.0,19500.0,0.72,llm,"類似事例が17,990〜20,990に集中し中央値19,590、統計モデルもほぼ同域。査定対象は1年古く走行も多めなので、やや中央値寄りの19,500とした。",22263.239376180172,19923.0625,19590.0,19702.083520790813
2,3600.0,3700.0,0.6,llm,"LightGBMとXGBoostの中間(約3,750)を出発点とし、類似事例の中央値3,500と整合。走行距離が29万マイルと多い一方、状態excellentであるため若干上乗せした。",3415.6668463900037,4092.929443359375,3500.0,3410.395699546877
2,30590.0,32000.0,0.6,llm,"統計モデル（約35,300〜35,800）を出発点にしつつ、車齢7年・7万マイルで最も条件が近い事例1（8年・97千マイルで26,990）を重視し、やや下方修正した。高価格帯の類似事例はいずれも車齢2〜3年で参考度が低い。",35294.13576725224,35807.01953125,42590.0,30845.328706313296
2,31161.0,29800.0,0.72,llm,"統計モデル約31,100を出発点としつつ、同年式・同走行距離のNX類似事例が27,000〜29,000台に集中するため、やや下方修正した。4WD・低走行はプラス要因として中間値を採用。",31101.070397907348,31109.33984375,28910.0,30633.90185429342
2,18995.0,16500.0,0.45,llm,"統計モデルは23-25千と高いが、Fitの類似事例は12-18千に集中しており、特に最も近い事例（車齢2年・同色・wagon）が18,194。モデル予測と類似事例の中間で、やや類似事例寄りに補正した。",23644.392244243878,24996.3125,13980.0,22189.815744118056
2,14992.0,15900.0,0.66,llm,"類似事例はいずれも13,000〜16,000ドルで、低走行の事例1・2が15,300〜16,000ドル。LightGBM/XGBoostの18,000ドル台はやや高すぎると判断し、類似事例寄りに補正した。",18809.19486326352,18133.94921875,14650.0,16363.615972512593
2,2500.0,2900.0,0.68,llm,"統計モデルは3,400〜3,600だが類似事例は1,500〜3,495で中央値2,500。状態excellentを加点し、両者の中間の2,900とした。",3627.9194763315722,3384.7451171875,2500.0,3423.9436844127104
2,6995.0,10200.0,0.55,llm,"統計モデル（約9,000）を出発点に、最も近い事例1（20万マイル・11年落ちで10,900）を重視。高走行距離とrwdで4WD事例より低めだが、モデル予測よりやや上に補正した。",8989.074558230875,9140.3388671875,13995.0,8949.698976721731
2,3000.0,3600.0,0.45,llm,"統計モデルは2,000前後と低めだが、類似事例（4,900〜5,650中心）はやや高い。名義状態が不明・高走行20年落ちである点を割引し、両者の中間の3,600とした。",1955.983411036715,2160.147216796875,5650.0,777.5635255982896
2,31995.0,31000.0,0.6,llm,統計モデル2つと近傍中央値がいずれも約3.1万ドルで一致しており、類似事例も走行距離差を考慮すれば整合的なため、その水準を採用した。,30968.224126440993,31839.26953125,30857.0,32310.678766780788
2,8900.0,9800.0,0.55,llm,"統計モデルの1万前後を出発点にしつつ、類似事例が8,500〜14,000と幅広く中央値は約11,000。対象は4WDでなくRWDで走行距離も多いため、やや下方に調整した。",10300.619370697648,10632.447265625,10999.0,10565.115207096776
2,13995.0,9200.0,0.6,llm,"統計モデル2つが約8,600USDで一致し、類似度の高い同年代事例（9,995・9,600USD）がやや上を示すため、その中間の9,200USDとした。状態不明のため大幅な上振れは見込まない。",8645.516741798874,8588.1962890625,9995.0,8982.867032218554
2,21995.0,20800.0,0.62,llm,"統計モデル（約18,200〜19,700）を出発点に、走行距離735マイルという極端な低走行と類似事例（19,590〜21,589）の上寄りを考慮して20,800とした。FWDで4WD事例より若干控えめに補正。",19661.933432636648,18246.951171875,21208.0,19706.578277909404
3,23985.0,21000.0,0.5,llm,統計モデル(約18-19千)を出発点に、走行距離が多いものの同等年式のスプリンター類似事例が22.9千〜27千と高めであるため、やや上方修正した。,19197.113752878235,17883.6640625,27000.0,19395.906337615103
3,9700.0,8800.0,0.6,llm,"完全一致に近い事例1が9,700で、他の300zx事例も8,000〜13,500と高め。統計モデルは4,000前後だが希少スポーツカーの価値を捉えていない可能性が高く、類似事例側を重視しつつやや割り引いた。",3963.452653999728,4355.8681640625,9700.0,5840.108052338559
3,12795.0,11900.0,0.62,llm,"統計モデル2つ（11.3k/11.9k）と近傍中央値11,998がほぼ一致し、類似事例も11k〜14.5kに分布。ハイブリッドで若干の上乗せ要素はあるが、モデル予測帯の中央付近を採用した。",11283.803946770886,11919.947265625,11998.0,10994.58852605501
3,18500.0,19400.0,0.6,llm,"統計モデル（18.6k〜19.5k）と最類似事例19,699がほぼ一致するため、その帯を採用。走行距離やや多めだが状態like newで相殺し、外れ値の35,900は重視しなかった。",18624.74964240259,19524.162109375,19699.0,19566.920336193303
3,17777.0,16800.0,0.62,llm,"統計モデル3種が約16.3〜16.6千で一致しており、これを出発点とした。FWDの類似事例（16,598・18,762）が近く、状態excellentを軽微に加点した。",16338.57031997954,16562.3125,16598.0,17295.822039060477
3,18995.0,17800.0,0.6,llm,統計モデルは21-22千ドルだが、類似のFusion実績は15.7〜19千ドル台に集中しており、近傍中央値16.5千ドルも踏まえて中間よりやや下に調整した。,21271.389789609046,22088.439453125,16488.0,16731.406437923313
3,13500.0,11800.0,0.5,llm,統計モデル（約1.0万）を出発点に、類似事例が1.1〜1.6万と高めであることを考慮して上振れさせた。走行距離が15万マイルと多く状態不明のため、事例中央値までは上げなかった。,10450.238045341785,9982.6865234375,13997.0,10417.246875018716
3,7300.0,7000.0,0.5,llm,"統計モデルは約6,000USDだが、類似事例のgood状態・同走行距離帯の335iは7,200〜7,250USDに集中しているため、やや上振れさせた。高値事例（convertible/coupe）はボディ差によるものと判断し重み付けを下げた。",6108.090004839719,5988.14013671875,7250.0,6647.908896768223
3,36995.0,31000.0,0.45,llm,LightGBM/XGBoostは約1.96万ドルと低いが、類似Armada事例は3.1万〜5.0万ドルと高水準。車齢4年でやや古い分を割り引き、統計モデルと近傍中央値の中間として3.1万ドル程度と判断した。,19672.78817380622,19568.703125,39995.0,26900.893543763716
3,9500.0,9300.0,0.6,llm,"類似事例が7,950〜9,995に集中しており中央値約8,955。統計モデル（12,000〜13,500）はやや高すぎるため、類似事例寄りに補正しつつ若干上振れさせた。",12377.25467770152,13567.5146484375,8955.0,13897.672621112299
3,24579.0,27900.0,0.66,llm,"統計モデル2つが約28,100〜28,300を示し、類似事例は25,000〜31,500に分布。走行距離が中程度で状態不明のため、モデル予測をわずかに下げた値とした。",28074.41197479558,28311.39453125,26995.0,29619.40284990478
3,8695.0,9200.0,0.5,llm,"統計モデルは12,000前後だが、同型Captiva Sportの類似事例は7,000〜8,850に集中しており、モデル予測が高すぎると判断。AWD・V6・LTZ・excellentの上位グレード分を加味して類似事例の上限をやや上回る水準とした。",12215.415049552095,11972.7041015625,7500.0,12727.090898627146
3,5000.0,6200.0,0.4,llm,"同年式・同車種の類似事例は4,000〜5,300ドル帯で、統計モデルの12,800ドルは新しい年式(9年)の事例に引きずられた過大評価と判断。ディーゼル・lien名義の要素を若干加味して6,200ドルとした。",12784.368440454042,12866.359375,5300.0,10930.14482776966
3,15450.0,15800.0,0.55,llm,統計モデル予測(16.3k〜17.5k)を出発点とし、名義がrebuiltである点が類似事例(多くはclean)より大きな減価要因なので、やや下方に調整した。,16293.46689438438,17458.61328125,18995.0,15463.07286777734
3,4600.0,6500.0,0.45,llm,"LightGBM/XGBoostは約5,200〜5,500と低く、車齢23年・21万マイルという古さを反映している。類似事例は車齢が10年以上若いものが多く価格が高いため、モデル予測をやや上方修正する程度に留めた。",5196.75156391961,5496.3857421875,11995.0,6009.301780397901
3,32998.0,32998.0,0.88,llm,"類似事例5件すべてが同一仕様（同一出品の別州掲載とみられる）で価格32,998に一致するため、統計モデル予測より実例を重視した。",26379.920049394314,27182.5625,32998.0,30432.688721133607
