fold,実際,機能B,confidence,由来,理由,LightGBM,XGBoost
3,106.0,135.0,0.5,llm,統計モデル予測(124〜131万円)を出発点とし、装備数15と衝突被害軽減・LED・ドラレコなど充実装備、類似事例が概ね150万円台と高めであることを踏まえてやや上振れさせた。,124.44726271732196,130.98635864257812
3,240.8,252.0,0.6,llm,統計モデルの約260万円を出発点としつつ、最も近い同一グレード・同色・車齢2年の事例が246.8万円であることを踏まえ、やや下方に調整した。装備は標準的で加点要素は小さい。,260.5515281124937,261.69000244140625
3,153.5,146.0,0.5,llm,統計モデルの約152〜154万を出発点としつつ、類似事例が69〜163万と幅広く中位が120万台であることを考慮し、やや下方修正した。Gクエロの上級グレードとナビ非搭載の相殺も加味。,153.85569551923552,151.95257568359375
3,285.0,285.0,0.7,llm,統計モデル予測（約289万）を起点に、同グレードZ・車齢3年の類似事例（274万台）がやや低いため小幅に下方修正。走行9千kmと充実装備は加点要素。,288.72117195309744,290.4349365234375
3,169.5,180.0,0.6,llm,"統計モデル(173〜186)を出発点に、HV・充実装備・1年保証付だが走行61,000kmと沖縄という条件を考慮し、類似事例（180〜190）寄りの180万円とした。",173.36749600828668,185.8270721435547
3,282.3,270.0,0.62,llm,"統計モデル2つが約274万円で一致しており出発点とした。Zグレード・充実装備の類似事例4（276万円）が近いが、走行距離34,000kmとやや多い分をわずかに下方修正した。",274.51198030251413,274.58453369140625
3,237.1,248.5,0.82,llm,統計モデル予測247〜250万円を出発点に、真珠色の同条件事例が248.9万円だった点を重視。黒色事例は245.9万円で若干低い。,247.2546150122462,249.50405883789062
3,304.6,298.0,0.72,llm,統計モデル約291万を出発点に、類似事例(287〜332万)の中で車齢2年・低走行という優位性と充実装備を加味し、やや上振れさせた。,292.67595964968757,290.271484375
3,183.5,161.0,0.6,llm,統計モデル155〜157を出発点に、低走行(3.9万km)・禁煙車・装備充実で同等条件の非HV類似事例(156〜172)がやや上を示すため微増で調整した。,157.305621326427,154.94158935546875
3,323.5,322.0,0.6,llm,統計モデル予測(314〜317)を基準に、車齢1年・9千kmと装備充実(アドバンスドパーク、前後ドラレコ等)を評価して小幅上乗せ。ただし新車同様の類似事例379万は走行距離ほぼゼロで条件が異なるため重視しなかった。,316.5092020518228,314.337646484375
3,263.3,256.0,0.6,llm,統計モデル予測（257〜260万）を出発点とし、最も似た車齢の浅い事例1（258.7万）とも整合。走行距離がやや多い点を軽く減額した。,257.51455408866275,260.2909240722656
3,165.0,155.0,0.55,llm,統計モデル（160〜165万）を起点に、車齢7年・6.2万km相当の類似事例（146.6万、110万）がやや低めであることを考慮し、わずかに下方修正した。Gクエロ・9インチナビ・保証付きは価格を支える要素。,159.65786119475496,164.6925048828125
3,245.6,256.0,0.62,llm,"統計モデル約251〜253を起点に、類似事例は全てHV上位で価格が高いため直接比較は不適だが、低走行13,000kmと装備充実（Zグレード・両側電動・BSM）を軽く加点した。",250.6098515978411,253.14712524414062
3,98.0,115.0,0.4,llm,統計モデル（94〜103万円）を出発点としつつ、類似事例が132〜168万円と高めで、特に近縁の愛知県・ハイブリッド・G事例が155万円だったため、走行距離10万kmの減点を加味してやや上方修正した。,102.72058470716792,93.78426361083984
3,164.9,149.0,0.63,llm,統計モデル2つがほぼ147万で一致しており出発点とした。類似事例の多くは車齢9年で価格が低く、車齢6年の事例4は204.9万と高いが上位グレード・ハイブリッドのため直接比較できない。9インチ純正ナビやトヨタセーフティセンス等の装備が充実している点をわずかに加点した。,147.3855172637943,146.9636993408203
3,331.4,295.0,0.62,llm,統計モデル約283〜287を出発点に、低走行・Zグレード・HV・保証付で類似のZ事例（293.6〜321.7）がやや上振れしているため、若干上方修正した。,286.65359573446085,282.2598571777344
3,218.9,191.0,0.68,llm,統計モデル2つが192〜195万でほぼ一致し、走行距離が少なく装備も充実。類似事例（188.1万、196万）とも整合するため、その中間やや下の191万とした。,192.11601030357113,194.8474578857422
3,149.8,124.0,0.55,llm,統計モデル予測(121〜126万)を出発点とし、走行2万kmの少なさと福祉車両(車いす仕様)の希少性がプラス、車齢11年と装備の簡素さ(マニュアルエアコン・ワイヤレスキー)がマイナスで概ね相殺されるため中央値付近とした。,120.79536546686731,125.95355987548828
3,225.0,193.0,0.66,llm,統計モデル2つが約192〜193万で一致し、最も類似した事例1(192万)や同年式同色の事例5(203.6万)とも整合するため、モデル予測をほぼ採用した。,191.79538238901884,193.18055725097656
3,268.8,267.0,0.72,llm,統計モデル予測（270〜273万）を出発点に、条件が近いハイブリッドZの類似事例1・3が263.8万で揃うため、やや下方修正した267万とした。,273.11715633090444,269.97650146484375
3,256.8,270.0,0.6,llm,統計モデル予測（277〜281万円）を出発点としつつ、類似事例の多くが242〜258万円と低めで、装備テキスト不明の点も踏まえてやや下方修正した。,277.58228177886923,280.7898864746094
3,258.5,249.0,0.63,llm,統計モデル2つが246〜248で一致しており出発点とした。低走行(2.7万km)・装備充実(全周囲カメラ・BSモニタ・ドラレコ・シートヒーター)で類似事例(230〜264)の上位寄りと判断し、わずかに上振れさせた。,248.4425807864981,246.209228515625
3,247.4,270.0,0.68,llm,"統計モデル予測(約266万)を基準に、同車齢・同グレードZの類似事例(279〜288万)がやや高いが走行距離が本件40,000kmで多い点を考慮し、わずかに上方修正した。",265.9759489683091,266.8621826171875
3,164.0,176.0,0.62,llm,統計モデル(165〜171万円)を出発点に、走行距離が少なく禁煙車・前後ドラレコ等装備が充実し、最類似の同グレード事例が175.8万円だったため若干上方修正した。,170.66122559586037,165.38113403320312
3,205.8,203.0,0.6,llm,統計モデル2つ（195〜206万）を出発点とし、車齢5年・低走行・装備充実（純正9型ナビ・全周囲カメラ・AC100V）で同年式類似事例173.8万より上振れすると判断し、中間よりやや高めに設定した。,206.12411303489424,194.88543701171875
3,140.7,150.0,0.6,llm,統計モデルの143万を出発点に、低走行(2.5万km)でLEDヘッドやドラレコ等の装備が充実し、同条件の類似事例（155.7万・165.8万）が上振れしているため、やや上方修正した。,143.06010547823496,143.54454040527344
3,286.6,255.0,0.63,llm,統計モデルの約268万円を出発点としつつ、走行4.8万kmの同条件Z（事例4:250万、事例5:239万）が下方向を示すため、やや下げて255万円と判断した。,268.0611322864487,268.71044921875
3,144.9,148.0,0.62,llm,統計モデル予測（151〜156万）を起点に、車齢8年・6.6万kmで装備は充実だがファンベース（5人乗り）でやや評価が下がる点、類似事例が84〜169万と幅広いことを考慮し僅かに下方修正した。,151.28360267318604,155.61837768554688
3,186.1,193.0,0.6,llm,統計モデル（189〜192万円）を起点に、同グレード・同年式のファンベースG事例（225.7万円、走行2.4万km）より走行が多い点を考慮しつつ、修復歴なし・装備充実を小幅プラス評価した。,189.1812749698369,191.62242126464844
3,179.3,196.0,0.6,llm,統計モデル予測(194〜203万)を起点に、同一グレード・車齢7年の事例2(走行69千kmで174.9万)より低走行22千kmである点を加点、修復歴なし・保証付も考慮して196万とした。,202.54146615924697,194.1387939453125
3,289.3,289.0,0.62,llm,統計モデル約293〜297を出発点としつつ、類似のZ・ハイブリッド事例が279前後に集まるため、やや下方に補正した。装備構成は標準的で加点要素は少ない。,296.8405185660992,292.749755859375
3,186.2,180.0,0.72,llm,統計モデル（178〜182万）を出発点とし、類似事例の中心帯（167〜196万）とも整合。モデリスタエアロやハーフレザー等の装備が充実な点をわずかに加点した。,177.95666976402492,181.61984252929688
3,270.3,238.0,0.6,llm,統計モデル(228〜237万)を起点に、ハイブリッドG・低走行・保証付で類似のHV事例が254〜279万と高めなため、やや上方の238万とした。,228.21098986950892,237.18919372558594
3,321.0,318.0,0.6,llm,統計モデル約314万を出発点に、車齢1年・9千kmの新しさとZグレード・充実装備を考慮し、類似事例上位（326万、363万）に寄せて微増補正した。,313.73910782442414,314.6477355957031
3,120.8,110.0,0.55,llm,統計モデル予測（99〜107万円）を出発点にしつつ、類似事例が110〜125万円と総じて高めで、装備も充実しハイブリッド・保証付である点を加味してやや上方修正した。,106.60322972145777,99.41034698486328
3,300.1,293.5,0.76,llm,統計モデル2つが291前後で一致し、極めて近い類似事例1・2も290前後。走行2万kmとやや少なめな点を小幅に加点した。,290.92234451536126,292.5614318847656
3,339.0,342.0,0.72,llm,統計モデル(343-345万)を出発点とし、Zグレードの類似事例が340万である点を重視。G grade事例は316-326万で下位グレードのため参考程度とし、わずかに下方修正した。,345.3091416145848,343.0147705078125
3,250.5,253.0,0.6,llm,統計モデル2つがほぼ一致（251〜253万）しており、これを出発点とした。類似事例は上位グレードZ中心で価格が高いが、査定対象はGクエロで低走行・保証付きのため若干のプラス評価にとどめた。,251.3169044313352,252.5707244873047
3,204.9,178.0,0.6,llm,統計モデル2つが173〜178万でほぼ一致するため出発点とし、低走行(2.2万km)だが装備記載が乏しく、類似事例の幅(75〜260万)も広いのでモデル値をほぼ採用した。,177.9618653965528,173.11416625976562
3,73.0,88.0,0.5,llm,統計モデル2つの中間(約96)を出発点に、修復歴ありとXグレードによる減価を考慮。最も条件の近い事例5(74万)や事例2(108.9万)の帯を踏まえ88万と判断。,77.61098613145589,115.53327941894531
3,45.7,66.0,0.5,llm,"統計モデル(57〜69万)を起点とし、修復歴あり・152,000kmの多走行・車検残2ヶ月という不利要素が類似事例(修復歴なし・低走行)との価格差を説明するため、モデル予測寄りのやや高めに設定した。",57.3927354040312,68.64894104003906
3,107.8,114.0,0.62,llm,LightGBMとXGBoostの中間からやや上、最類似の静岡県・同条件事例115.8万や110万に整合するため114万とした。,114.9309049888428,105.96141815185547
3,262.0,257.5,0.79,llm,"統計モデル（252〜258万）を出発点に、走行46,000kmで類似事例（43,000km=259.8万、52,000km=254.1万）の中間帯に収まるため約257万と判断。",258.41305887749326,251.81796264648438
3,156.5,176.0,0.63,llm,統計モデル予測(170〜176万)を基点とし、類似事例は車齢が若くハイブリッド中心で高値のため参考程度。最も近い事例1(車齢5・HV・184万)より2年古くガソリン車である点を踏まえ、モデル予測上限付近に置いた。,170.1367828774577,175.51414489746094
3,278.0,266.0,0.72,llm,統計モデル予測（268〜271万）を出発点とし、類似事例より走行距離が3.3万kmとやや多い点を軽く減価。装備は同等水準。,271.30160707418514,268.2428894042969
3,289.0,274.0,0.62,llm,統計モデル2つ（265〜276万円）を出発点とし、低走行3年落ちHVで全周囲ナビ・電動両側スライドなど装備が充実する点を評価。類似事例の上位帯（260〜307万円）とも整合するため上寄りの274万円とした。,276.013960900407,265.0515441894531
3,195.0,208.0,0.63,llm,統計モデル2つ（約205〜209万円）を出発点とし、類似事例（196.9〜205万円の同等クラス）とも整合。認定中古車・保証・パノラミックビュー等の充実装備とワンオーナー・低走行を軽く加点した。,204.7746976097606,209.3786163330078
3,247.5,263.0,0.6,llm,統計モデル約257万を出発点に、条件がほぼ一致するハイブリッドZの類似事例が266〜279万と高めのため、やや上方に調整した。,257.92532679829804,256.71392822265625
3,259.0,278.0,0.6,llm,統計モデル約281万を出発点とし、車齢4年・2万km・Zグレードで最も近い事例4（286万、車齢3年）とも整合。年式が1年古い分をわずかに減額した。,280.6056701702546,282.0518493652344
3,180.5,180.0,0.55,llm,統計モデル予測(173〜177万)を出発点に、類似事例の上位3件が200万超で装備も同等以上であることを踏まえ、やや上振れさせた。ただし車齢7年でハイブリッド無しのため大幅な上方修正は避けた。,173.47591755814534,176.5561065673828
3,130.5,121.0,0.6,llm,"統計モデル予測（108〜116万円）を出発点としつつ、同一県・同一カスタム内容の類似事例1〜3が119〜124万円に集中し、走行5,000kmと低走行である点を加味して やや上振れさせた。",116.0633070680169,108.36528015136719
3,275.0,334.0,0.7,llm,統計モデル(321〜330)を出発点とし、最類似の同グレード・同県・HV事例が330万円。走行552kmと極少なため僅かに上振れと判断した。,330.1770909556607,321.1795349121094
3,92.4,103.0,0.6,llm,LightGBMとXGBoostの中間よりやや高め。類似のHV・保証付G（105、129.8）が上振れ、修復歴なしで条件も良いため約103万円と判断。,98.65521845106267,104.73794555664062
3,268.9,295.0,0.55,llm,"統計モデル（約297〜303万円）を出発点とし、Zグレード・E-Four・ハイブリッドで上位仕様である一方、走行57,000kmと類似HV事例（260〜278万円）がやや下であることを考慮して微調整した。",302.9466428478172,296.9754943847656
3,105.0,106.0,0.55,llm,統計モデル(99〜107万)を出発点に、低走行4.1万km・1オーナー・修復歴なし・保証付・天井モニター等の装備充実を加味し、類似事例(98.7〜115万)の範囲内でやや上寄りとした。,99.42882754008885,107.041015625
3,267.0,252.0,0.6,llm,統計モデル予測（239〜250万）を出発点に、装備が充実（AC1500W・両側電動スライド・パノラミック等）で走行距離も少ない点、類似事例が243〜280万に多い点を考慮しやや上方修正。ただしグレードがGでZより下位のため大きくは上げなかった。,250.27998145877257,238.9495086669922
3,320.0,312.0,0.6,llm,統計モデル（311〜320万）を出発点に、車齢1年・低走行でHV・Zグレードという条件は類似事例の上位帯（289〜334.7万）と整合するため、やや下寄りの312万とした。,311.3601680515685,320.1009216308594
3,140.0,139.0,0.6,llm,統計モデル2つが約136.5万円で一致しており出発点とした。類似事例は車齢が若い個体が多く高値だが、本車は走行距離4.2万kmと少なく装備も充実しているため、やや上振れさせて139万円とした。,136.65305794550113,136.50352478027344
3,276.8,275.0,0.72,llm,統計モデル（271〜277万）を出発点に、走行4.3万km・車齢4年で条件が近い事例5（263万）と装備充実の事例群（278〜285万）の中間として275万と判断した。,277.3020497031932,271.27349853515625
4,149.9,147.5,0.78,llm,統計モデル(約148万)を出発点とし、装備・条件がほぼ同一の類似度0.995の事例(145.4万)を重視して微調整した。,148.98095691739042,147.73992919921875
4,101.6,118.0,0.55,llm,統計モデル2つが約121万円で一致しており出発点とした。最類似事例（大阪・同年式・HV・G）が106.6万円とやや低い一方、他事例は130〜170万円もあり分散が大きいため、わずかに下方修正した。,121.93581358291857,121.1479263305664
4,119.5,110.0,0.6,llm,統計モデル2つ（106〜110万円）を出発点とし、車齢・走行距離がほぼ同じ事例4（89.1万円）よりは装備が充実しハイブリッドである点を加味した。より新しい高価格事例は車齢差が大きく重み付けを下げた。,110.41280788578992,106.44526672363281
4,93.8,108.0,0.5,llm,LightGBMとXGBoostの中間を基点に、福祉車両ウェルキャブ4WDで装備充実な点と、同年式・同走行の類似事例（94.8〜124.4万）を加味して約108万と判断。,87.3765837006388,121.82479095458984
4,153.9,155.0,0.55,llm,統計モデル約144〜146を出発点に、装備が充実（9インチナビ・パノラミックビュー・ドラレコ・保証付）で類似の同グレード事例が147〜165万円帯にあることを踏まえ、やや上方修正した。,145.89282702855462,143.6571807861328
4,136.9,140.0,0.5,llm,統計モデル2つ（136〜141）を出発点とし、類似事例が100〜175と幅広いため中央付近に収めた。装備は充実（パノラミックビュー、LED、シートヒーター）で走行距離も少なめなので予測値を維持した。,141.27019553991354,136.12295532226562
4,194.8,200.0,0.6,llm,統計モデル（196〜198万円）を出発点とし、Xグレードで走行6万kmとやや多めだがハイブリッド・保証付・車検整備付で装備も一定水準のため、わずかに上振れさせた。類似のXグレード事例189.8万円と上位グレード事例の中間に収まる。,198.1367097647399,195.7733154296875
4,202.4,187.0,0.72,llm,統計モデル2つ（185〜188万円）を出発点とし、車齢5年・低走行の類似事例2（193.4万円）が近いため、装備が同等〜やや簡素な点を踏まえ187万円とした。,184.6838759041558,188.2930145263672
4,264.3,280.0,0.72,llm,LightGBM/XGBoostの約277万円を出発点に、低走行1.6万km・装備充実（両側電動・シートヒーター等）を若干プラス評価し、類似事例262〜307万の中央帯に収まる280万とした。,277.9572861754765,276.7945251464844
4,171.2,163.0,0.6,llm,統計モデル2つがほぼ158万で一致しており出発点とした。走行距離4.3万kmと少なく、フリップダウン・全方位カメラ・両側パワスラ・禁煙と装備が充実するため、同車齢の類似事例（8年10万km台で約100万）より上振れると見て若干上方修正した。,157.99533935712773,158.0211181640625
4,276.8,281.0,0.63,llm,統計モデル予測(287〜291万)を出発点とし、類似事例のZグレード・HV上位が262〜285万に分布することを踏まえてやや下方修正した。装備は充実（全周囲カメラ・シートヒーター・ドラレコ）でマイナス要因は少ない。,287.40725824317224,291.0286865234375
4,143.4,145.0,0.6,llm,統計モデル予測(136〜145万)を出発点に、走行距離2.6万kmと低走行である点を類似事例(3万km台で158〜190万)から上振れ要因と見て、やや上限寄りの145万とした。,136.00969293270657,144.62435913085938
4,195.5,190.0,0.62,llm,統計モデル予測(185〜188万)を起点に、類似事例が190前後に集まる点と装備が充実（両側パワスラ・セーフティセンス・ETC）である点を考慮して微増補正した。,187.56839925610873,185.02435302734375
4,283.4,262.0,0.5,llm,統計モデル（277〜283万円）を出発点にしつつ、類似事例が130〜230万円と全体的に低いため下方修正した。上位グレードZ・低走行・保証付きという強みは価格を支えると判断。,283.36721794756954,276.6047668457031
4,188.2,183.0,0.62,llm,統計モデル（181〜187万円）を出発点とし、類似度の高い同県・同グレード帯の事例（173〜193万円）とも整合するため、その中央付近とした。,186.71001230221208,180.84054565429688
4,245.0,252.0,0.6,llm,LightGBM/XGBoostの予測（245〜251万）を出発点に、走行8千kmの少なさと安全装備充実・ワンオーナーを小幅プラス評価。類似事例はHV中心で価格が高めのため大きく引き上げなかった。,250.78923246213822,244.77639770507812
4,210.6,200.0,0.62,llm,LightGBM/XGBoostの予測(193〜201)を出発点に、走行距離が3.2万kmと類似事例より少なくフリップダウンモニター等の装備も充実するため上限寄りを採用した。,200.93444084115882,193.11871337890625
4,99.3,108.0,0.62,llm,統計モデル(105〜107万円)を出発点とし、走行距離7.1万kmで後席モニター等の装備が充実している点をわずかに加点。類似事例は75〜165万円と幅が広く、平均的にはモデル予測付近に収まる。,106.76830227741472,104.7515640258789
4,338.3,333.0,0.72,llm,統計モデル2つ(331・338)の中間を起点に、未使用車・低走行の類似事例（319〜349）が同水準であることを確認して微調整した。,330.9243338063926,337.814208984375
4,300.0,288.0,0.72,llm,LightGBMとXGBoostの予測（287〜290万円）を出発点とし、類似事例が242〜301万円の範囲に収まることから整合的。ハイブリッドかつ装備充実だが車齢2年・1.8万km走行のため中間値を採用。,289.9220268586605,286.96160888671875
4,200.5,188.0,0.55,llm,統計モデル（192〜197万円）を出発点とし、低走行1.1万km・車齢6年と若い点は加点材料だが、類似事例が145〜166万円と下方に集まるためやや控えめに調整した。,196.66529263632984,192.0797119140625
4,106.8,92.0,0.6,llm,統計モデル予測(89.7〜94.9)を出発点に、ワンオーナー禁煙車・修復歴なしの好条件と、走行距離やや多め・車検残4ヶ月を相殺して中間値とした。類似事例も89〜95に集中している。,89.65896406079429,94.93118286132812
4,204.9,186.0,0.63,llm,統計モデル（181〜186万）を出発点とし、車齢6年・6万km・同等装備の事例3（7年/180万）よりやや条件が良い点を加味して上寄せした。,180.9462837920376,186.0269775390625
4,301.1,298.5,0.72,llm,統計モデル予測(約292万円)を出発点に、非ハイブリッドの類似事例1・5が301万円台であることを重視し、やや上方修正した。ハイブリッド事例(318〜331万円)は条件が異なるため参考程度とした。,292.91334932663216,292.05596923828125
4,220.7,212.0,0.7,llm,LightGBMとXGBoostの予測（212〜216万円）を出発点とし、修復歴なし・低走行3.4万km・装備充実で類似事例の上位帯（208〜216万円）と整合するため、ほぼモデル予測どおりとした。,211.6586522584265,215.8067169189453
4,163.8,138.0,0.6,llm,統計モデル予測(139〜143)を出発点に、車齢10年・低走行・保証付という点は同年式事例1(143)寄りだが、保証なし事例5(102)もあり、やや下方に調整した。,139.30684426560995,143.26531982421875
4,154.0,97.0,0.5,llm,統計モデル予測(89〜98万円)を出発点とし、走行12.4万kmと長めな点はマイナスだが、禁煙車・保証付・修復歴なしを軽くプラス評価。類似事例は走行距離が短く価格が高いため重みを下げた。,88.99644318837397,98.39801788330078
4,160.0,148.0,0.55,llm,統計モデル2つ(140/155)の中間を基点とし、修復歴ありが大きな減点要因のため類似事例(188〜273、いずれも修復歴なし)より低めに置いた。,139.58447062801645,155.10890197753906
4,139.8,130.0,0.7,llm,統計モデル予測（127〜132万円）を出発点とし、同県・同グレード・近似走行距離の事例3（133.3万円）と整合。装備が18点と充実している点をわずかに加味した。,127.07805370827978,131.5653076171875
4,193.5,205.0,0.5,llm,統計モデル（207〜221万）を出発点に、類似事例の多くが車齢の高い低価格帯（108〜168万）であることを考慮し、やや下方に調整した。車齢3年・保証付き・装備充実は加点要素。,221.08706183257175,207.4913787841797
4,110.2,115.0,0.6,llm,統計モデル約110万円を出発点に、車齢11年ながら走行3.3万kmと少なく、純正エアロ・LED・前後ドラレコ等の装備も充実するため、類似事例帯（91〜160万円）の下寄り〜中位を考慮し小幅に上乗せした。,109.89775742265729,110.74983215332031
4,252.0,264.0,0.55,llm,統計モデル(242〜254万)を出発点に、類似事例が全てハイブリッドで260〜320万と高めである点を考慮。査定対象はガソリンZで走行2.6万km・低走行のため、モデル予測を若干上振れさせた。,253.80730599621754,242.44287109375
4,199.8,205.0,0.62,llm,統計モデル2つが約201〜203万で一致し、最も近い事例1（車齢5年・4.7万km、209万）とも整合するため、その中間の205万とした。,202.94060165285748,201.30137634277344
4,200.3,199.5,0.72,llm,統計モデル2つが約198〜199万で一致し、類似事例は車齢が2年若いものが多く価格が高め。走行距離は少ないが車齢7年・グレードGを考慮し、モデル予測付近に据えた。,197.75346027144496,199.039794921875
4,305.2,295.0,0.72,llm,統計モデル2つがほぼ294〜297で一致し、最類似のZ・HV事例（290〜300万）とも整合。装備も同等でシートヒーター分の加点は小さいと判断。,294.3317755454719,296.55328369140625
4,266.2,285.0,0.7,llm,統計モデル予測281〜285を起点に、広島県の類似事例（279〜289）がやや上振れしているため285万円とした。走行距離はやや多めだが真珠色でグレードZの同条件事例と整合する。,281.29648209846323,284.59893798828125
4,298.0,294.0,0.72,llm,統計モデル約291万を起点に、同一グレードZの類似事例（297・298万）がやや高いため微上方修正。低価格の事例はファンベース系で別グレードのため除外。,291.2909856789311,290.58221435546875
4,278.0,280.0,0.66,llm,統計モデル予測276万円を基点に、走行1万kmと低走行でZグレード・装備充実（パノラミックビュー、BSM、AC100V、ワンオーナー）を考慮し、類似Z事例（273〜283万円）の上位寄りとして若干上乗せした。,276.12174076491516,275.79791259765625
4,200.0,205.0,0.4,llm,統計モデルは約270万だが、装備テキストの「冠水歴車」を見ていない。同じ冠水歴の類似事例4が相場より大幅に安いため、装備充実・低走行を加味しつつ25%程度減額した。,278.7353655335201,267.1610412597656
4,145.0,142.0,0.6,llm,統計モデル予測(146〜150)を出発点に、類似事例は車齢・走行距離が大きい個体で価格が低いため、より新しく低走行の本件は上限寄りが妥当。ただし修復歴ありのため若干下方修正。,145.5830969993883,150.4856719970703
4,169.9,180.0,0.68,llm,統計モデル2つが約180.5で一致し、類似事例も160〜201と幅があるがGグレード非HVの中心が180前後のため、モデル値をほぼ採用した。,180.55416816472524,180.47482299804688
4,247.0,262.0,0.6,llm,統計モデル予測（250〜254万円）を出発点とし、未使用車・車齢1年・走行10kmという極めて良好な条件と、上位類似事例が282〜323万円と高めであることを踏まえ、グレードがZより下のXである点を考慮してやや上方修正した。,254.26571716420517,250.3353729248047
4,165.0,168.0,0.5,llm,統計モデル(154〜165万)を出発点に、低走行2.9万kmと保証・期限指定車検、類似事例の多くが200万台であることを踏まえ、やや上振れさせた。事例1の105万は走行7.4万kmで外れ値と判断。,165.02695324201406,154.34823608398438
4,200.0,170.0,0.55,llm,統計モデル予測(175/184)を出発点とし、最も条件が近い事例1(166万、車齢7年・修復歴あり)を重視してやや下方に調整した。修復歴ありがマイナス要因だがG クエロ・低走行・保証付きで支えられる。,174.87511886493417,184.24658203125
4,169.0,176.0,0.6,llm,統計モデル(175〜181)を出発点とし、最類似事例(広島・同条件175万)がほぼ一致。ハイブリッドで有利だが他事例は年式古く低価格のため、下寄せ気味に176万とした。,175.01731231351962,181.0626678466797
4,240.0,272.0,0.62,llm,統計モデル2つ(268/280)の中間を出発点とし、車齢2年・低走行2000kmで同グレードZの類似事例(240〜250)より条件が良い点を加味した。装備は標準的で大きな上振れ要因はないため中庸に設定。,268.1320716269034,279.9427185058594
4,149.0,190.0,0.62,llm,LightGBM・XGBoostがほぼ一致して192万円台で、低走行・保証付・ハイブリッドという条件も類似事例（車齢5年で193万〜223万）と整合的。車齢7年と車検整備無の分をわずかに下方修正した。,192.68735774481743,192.35023498535156
4,172.7,160.5,0.82,llm,統計モデル予測(161〜164万)と、ほぼ同一条件の事例1(159.4万)が近接しており、それらを重視した。他の事例は車齢が大きく異なるため参考程度とした。,161.00204347678672,164.31312561035156
4,275.0,266.0,0.62,llm,統計モデル約260万を基点に、最類似事例（京都・同グレードHV、275万）よりやや走行距離が多い点を減点、一方でアドバンストパーク・タイヤ新品の装備を加点して266万とした。,260.60351553512567,260.24444580078125
4,246.0,249.0,0.72,llm,統計モデル予測246〜248を出発点に、同グレードG・HV・走行距離近似の事例3が249であることを重視。Zグレード事例は上位グレードのため上振れとみなし採用せず。,245.86260763305313,248.4938201904297
4,239.9,266.0,0.72,llm,統計モデル(268/266.5)を起点に、最も条件が近い事例1(車齢4・埼玉・Z・258万)や事例4(285万)の価格帯とも整合。装備は充実しているが黒色・4.6万km相当で微調整。,268.13604535694685,266.50006103515625
4,201.6,198.0,0.6,llm,統計モデル(約203)を出発点に、類似事例が162〜212で中心が190前後のため、やや下方修正。低走行・充実装備・無事故はプラス要因として考慮した。,204.02795458828388,202.38052368164062
4,135.0,143.0,0.6,llm,統計モデル予測(135〜138万円)を出発点とし、走行距離が少なくハイブリッド・装備充実である点を小幅に加点した。類似事例は車齢が若くグレードも上位のため高値であり、そのまま採用しなかった。,138.34668217658322,134.8553009033203
4,179.0,180.0,0.6,llm,統計モデル予測（171〜183万円）を起点とし、車齢8年・3万kmという条件が最も近い事例2（161万円）がやや下、ハイブリッドで装備充実な点を加味して中間よりやや上の180万円とした。,171.07568694702545,182.51573181152344
4,322.4,304.0,0.72,llm,"統計モデル予測(299〜302万)を起点に、走行1,000kmと車検残21ヶ月という好条件、類似事例が290〜336万に分布することを踏まえ、やや上振れさせた。",301.8464045810868,298.9913330078125
4,144.0,140.0,0.55,llm,統計モデル(136〜145万)を出発点とし、走行距離が類似事例より少なく状態良好な一方、装備は平均的で先進安全装備がない点を考慮して中間値付近とした。,144.92292738510508,135.72401428222656
4,135.1,112.0,0.5,llm,統計モデル予測(118〜121)を出発点とし、非ハイブリッドの類似事例が55〜90万円台に分布することを踏まえてやや下方修正した。装備は充実(ナビ・ETC・スマートキー・両側電動スライド・保証)で走行距離も少ないため大きくは下げていない。,117.95462754144839,121.06903839111328
4,312.0,297.0,0.6,llm,LightGBMとXGBoostの中間（約298）を出発点とし、同グレードZ・HV・保証付の類似事例（265〜343万）の中央域に収まるため、ほぼモデル予測どおりとした。装備テキスト不明のため上振れ要因は見込まなかった。,303.6757227055476,291.5077819824219
4,187.0,137.0,0.5,llm,2モデル予測(116〜146)の中間を出発点とし、低走行3.7万km・修復歴なし・保証付で状態良好、同年式相当の事例3(138.8)と近い水準と判断。福祉車両仕様は評価が分かれるため確信度は中程度。,116.52539264564581,145.77725219726562
4,128.0,126.0,0.72,llm,同一販売店系のマカロンスタイル全塗装車が軒並み128万円で成約しており、統計モデル(103〜118万円)より類似事例を重視。装備も同等以上のため128万円近辺と判断した。,102.56895592035308,117.87200927734375
5,147.4,133.0,0.5,llm,統計モデルは150前後だが、類似事例は95〜124帯に集中しており、やや下方修正した。走行距離が短く保証・車検整備付・修復歴なしで類似事例より条件は良いため、事例上限より上に置いた。,150.42172869212342,154.0889129638672
5,258.6,287.0,0.66,llm,統計モデル2つがほぼ一致（約286万円）で、車齢3年・3.2万km相当の類似事例（非HVで242.5万円）とHV上位事例（300万円超）の中間に収まるため、モデル値をほぼ採用した。,286.51383043661,286.4263916015625
5,278.0,278.0,0.7,llm,LightGBM・XGBoostがほぼ277で一致し、ハイブリッドZの類似事例（275〜289万）とも整合。低走行・装備充実を軽く加点した。,277.24344356022397,276.58013916015625
